word,aID,deltaE
joy,3OF2M9AATGO4OC684OT8PF7NL5GZKU,45.32421115744692
joy,3OONKJ5DKCJRW5O7W25YAEHTE8MOBH,0.0
joy,3OS4RQUCR9FXQSBEXZM8NK8FM7XBFK,50.33256697554394
joy,3OVHNO1VE61WA60YC77LL2CX1WNDZZ,14.869859844256917
joy,3P4RDNWND56NI2BGMZ5AO54KA3IIJL,28.35842475909791
joy,3P4RDNWND56NI2BGMZ5AO54KA3LIJO,13.294883970139717
joy,3P529IW9KYL931XQOCB21N4KY0VLFZ,27.827729238513495
joy,3PZDLQMM0TLWZ3R8N43WELK8VNCC2Q,13.584163746366839
joy,3PZDLQMM0TLWZ3R8N43WELK8VOU2C0,34.677530928902264
joy,3Q8GYXHFEP2OY0AV5N5UCSNKFX6C5U,18.072105225476662
joy,3QHK8ZVMIMIJQKLAJAP6IXDZJ23LBH,0.0
joy,3QY7M81QH7ML4202LT1PYVEOBCD7KK,44.33830408431088
joy,3RANCT1ZVFHM9A84SOH79K9IWTWBU1,64.89030441569821
joy,3RGU30DZTA89EL177E32GYB1RC2MJ5,28.35842475909791
joy,3S0TNUHWKTIHQAZB3H788IFT2OV8D6,23.09201654327459
joy,3S4AW7T80BIZ5L014VFJAJ7T9APL4E,31.09762927792376
joy,3SB4CE2TJVV974X7RFSYYGOG8TVXAN,15.02808253096852
joy,3SB4CE2TJVV974X7RFSYYGOG8U7AXE,36.63756219171619
joy,3SEPORI8WNZYCZXMSXGJV14RGU6AZC,25.708374286453214
joy,3SITXWYCNV9EQE2ZXTSUTR8MQBGXBI,0.0
joy,3SLE99ER0ND3V92EYBGFQCOXYBBBZQ,28.35842475909791
joy,3TDXMTX3CBUBU7W92GBLF1ZFOX2I6J,19.734350078002407
joy,3TUI152ZZBNT4JJV9I4DT7ZK7WZ1Q3,13.294883970139717
joy,3TVRFO09GKFQ3NOBO6HO7U4R263LX4,0.0
joy,3V0Z7YWSIY0SYCX8ELY14D8XGUVV2B,0.0
joy,3VA45EW49NNQJ76FU5C9424KSVHO1I,54.48722074863952
joy,3VHHR074H3HWO8IK6TDQDVR30CFL7Y,31.772926935773633
joy,3VHHR074H3HWO8IK6TDQDVR30DRL7C,72.97368180671417
joy,3W92K5RLWUHKX9GVW40Z2KB904MV5C,16.574581186716653
joy,3WS1NTTKEYCW6584ZJPJ33CWV2S0FD,0.0
joy,3X3OR7WPZZ00OMN3GY5WRVNYBWLL8L,0.0
joy,3X87C8JFV6BTY3IPM1JXP8MTXWFSQH,54.47400895571598
joy,3XM0HYN6NKZ7O8CSLTK30MS4R9OPEQ,0.0
joy,3Y5140Z9DXGJ4DEEHCAUL1QWJ2RIPO,0.0
joy,3YDGXNSEOZU4QEGIA66F5ELNPB448R,9.385721686950419
joy,3YDTZAI2WXGMFEWXBLX0Q4YFB4L41S,53.4170561890713
joy,3Z2R0DQ0JHEBW1BMJV9R49KBGZPE2L,49.08374739021772
joy,3ZGVPD4G6TH3RVWVYX70Q6UJ4IEZT7,10.536748278659333
joy,3ZOTGHDK5IBQDR597ORT03RTIVXSO9,39.61502857544222
computer,30IQTZXKAK6D6RZPZDV59AC3Z20X03,17.34428444349213
computer,31JLPPHS2UUMTAKUH9QSSVJHQAO3O8,0.0
computer,31Z0PCVWUKFK7LQPF2FHZM1KUKLT7J,19.78026334423324
computer,323Q6SJS8IG7H5E0XRW49VBDHEFFH5,0.0
computer,32EYX73OY099PHPTOL3X9ZEMEANRU8,0.0
computer,32RIADZISS4M9YVRO4CKM5LO1ZES46,8.558362477053201
computer,32VNZTT0A74A8JVE9FCFWVGSFXSR4E,0.0
computer,32Z9ZLUT1LK1NIRTWUFUWPKR9F1HOO,25.81228346287913
computer,33IZTU6J811D70J18FEPJGIMUUMSXO,8.04370696696654
computer,33JKGHPFYCU5XBSSMCVU95SI0ROMNG,5.972049694219032
computer,33LK57MYLT52CVJG9X2AG1YX2UHZSP,8.558362477053201
computer,33UKMF9319K75JNWS5II4IT2JH5TTO,20.952594927174438
computer,3483FV8BEEJ7JMI7DDQTSLSYZWP626,31.245497692231908
computer,34J10VATJFY44PFTHPPJL6G6OT3QI3,23.223108047702357
computer,34V1S5K3GS1IJ636YM58280C524966,0.0
computer,34V1S5K3GS1IJ636YM58280C52S96U,42.0228886606092
computer,35LDD5557A44P57PPZ3EHDBE6WRKMH,0.0
computer,36DSNE9QZ5YXEOMJKUIF8206M7XOJS,5.172606268312517
computer,373ERPL3YO8UP4A4OGDN43SKVWGRTH,0.0
computer,37C0GNLMHF3UMWGNA2AAO4J2WNAD6I,12.191070944157037
computer,382M9COHEHFKGDKO2FJXASF3ZLVUEW,43.79507301775469
computer,38F71OA9GTWT9JFBOOCH10J9Y09MFG,34.816509994391694
computer,3907X2AHF05FTS0CS9P2YLJFU1AP2Q,9.033178082069643
computer,39KFRKBFINVN9DHI6UJIIPFUZHAOY2,23.993463761930432
computer,39LNWE0K4UWWWIMAYY9OV7DVRE0UI3,23.83760795071539
computer,39O5D9O87TSLKLNRR4H1XVP012NC3E,0.0
computer,39PAAFCODM0MIBRLX0IX50HNG2LTV4,8.029933505450824
computer,39RP059MEHT3W23VJMQLIASOJ8DMB6,9.423140263173245
computer,39ZSFO5CA8WSRT6GGGUO78SV4TPUJF,0.0
computer,3AAJC4I4FGS9DS0QM3TWO07A6B1JZQ,0.0
computer,3CTOC39K37QQTIUK381DXGEBWINJ7X,27.23826309161371
computer,3D3VGR7TA0FPQNCA917WMQOM1XWR3T,30.488775501220502
computer,3DBQWDE4Y6Y7P47MUDE8S3HWEW1N5U,10.814948360214178
computer,3DPNQGW4LLFHM0XUHR9HL0PWJAL642,20.154403841918256
computer,3FDJT1UU7486HYMJX0MS0B0SK105KB,21.313736656361666
computer,3FDJT1UU7486HYMJX0MS0B0SK10K5Q,9.423140263173245
computer,3FE7TXL1LIN0T41RSM4RYQ9PZ3YQ2W,31.68524771407662
computer,3G0WWMR1UVKWIQQKE52BQECNASRQND,0.0
computer,3GGAI1SQEVYM67V1XMMGTUY61NHMC5,30.08211447450923
computer,3GGAI1SQEVYM67V1XMMGTUY61TDMCD,64.9633629288585
computer,3H8DHMCCW9B1LB1CC64BYNOKXIYDKR,13.910750545600106
computer,3HFNH7HEMHEQ8Y9YR1PG0U3Q9GYGQO,12.191070944157037
computer,3HMVI3QICJS2DLAH0SL76T2M66W1YO,0.0
computer,3II4UPYCOJ7NWEZ7PBO8U90TWOSDQL,19.331896502807282
computer,3J2UYBXQQLC0NCFTYQMF9XZJ2Y560M,0.0
computer,3J88R45B2GYGU839GYAVOBDB7AFXPD,0.0
computer,3JBT3HLQF825Z33OHGYGLWTMFAAPZZ,27.91862914359735
computer,3JBT3HLQF825Z33OHGYGLWTMFAAZP9,17.934916910370905
computer,3JRJSWSMQHL0HJ75NVNWNJP3M86E33,0.0
computer,3K4J6M3CXETYLI2H25SUAUOL5YKAGJ,17.664356526395498
computer,3KIBXJ1WD5USP8S12FIR9H0J1WXOKR,0.0
computer,3M0NZ3JDP1Y16TL5X1P2NQO5OAD5ZX,0.0
computer,3MB8LZR5BFTKJNP4PN2ZH0WP6R1KLF,0.0
computer,3MB8LZR5BFTKJNP4PN2ZH0WP6R6KLK,27.23826309161371
computer,3MMN5BL1WZ4YT7ZI4TBF0RUCVAWM3Z,40.57013535777345
computer,3MRNMEIQW56C5HJUX6GCDN1ZMI3LD2,12.416115496262657
computer,3N1FSUEFL50G79C9REHVR6ZO023D48,0.0
computer,3N8OEVH1FRQBFZDG07AKGYHSL18OOC,8.029933505450824
computer,3NAPMVF0ZWFQNMWCWNVLYZSUU7272Z,12.191070944157037
computer,3NGI5ARFTT5847IG95POT29A21XP1M,0.0
computer,3NGI5ARFTT5847IG95POT29A2V1P1E,11.396492611104362
computer,3NJM2BJS4W6SRASEP2E8AYS16STPC5,0.0
computer,3NL0RFNU0FNOLFIJJV3IVJUEK51K4H,35.67115940916933
computer,3NL0RFNU0FNOLFIJJV3IVJUEK55K4L,15.34785340048319
computer,3NXNZ5RS1AX1N6HBHWA08M080DC97T,19.10125066039125
computer,3OUYGIZWR7Y8XIXYDMLOFXQ0X3VP0B,53.11991746630772
computer,3OUYGIZWR7Y8XIXYDMLOFXQ0X9RP0J,0.0
computer,3OWEPKL089CMC8L5I6T5QNVS52WN79,8.558362477053201
computer,3PDJHANYK5GBYCLPWYT0FPY0OF0H6S,31.803842831630398
computer,3PPTZCWALQKQZF43HTD5L1JWK6WZQ0,0.0
computer,3PQMUDRV7R6RNRRA4HKAC4PKXJJIIP,13.910750545600106
computer,3QILPRALQ5VQCMQOSBLB4NRNGM2N8W,11.941913540925894
computer,3QJOXOW4XJR135FFTDSBJIY9MZUMEY,35.843070669828435
computer,3QRYMNZ7FYH9A6ICV9W6VJNAUZPNTN,0.0
computer,3QXNC7EIPIVN5VHRWXPRT7QLSZD09R,0.0
computer,3QY7M81QH7ML4202LT1PYVEOB7VK75,0.0
computer,3R2UR8A0IAGY98R81YXGZB8LX5JXOW,9.423140263173245
computer,3R5F3LQFV2KNE3RN2GL1WWOW55EZOS,18.220062954231558
computer,3R5F3LQFV2KNE3RN2GL1WWOW5BHZO7,43.78210583541373
computer,3R6P78PK7KB30E1Q85JB5ZEDTNXGT2,20.012637314246415
computer,3RRCEFRB7MCNSCEPDIQPWGBOXBWB4S,37.372082182193076
computer,3RU7GD8VPOT8YRHAMO48P3WJS18PS4,0.0
computer,3S0TNUHWKTIHQAZB3H788IFT2I0D84,0.0
computer,3SNLUL3WO4NYMJUGJ161NN5N8IUULH,7.923542448353298
computer,3SUWZRL0MYDZE2UN6XLUUM1NWZL6EE,0.0
computer,3TAYZSBPLL8C6KG4KQTWTQOQHLIS2A,0.0
computer,3TE3O857308055GR51TR3GJUVJVR2H,14.39823892795974
computer,3TR2532VIPU7PIGFKYWLR2EF173J6Y,12.416115496262641
computer,3TXMY6UCAEODRMTTPFTXA3IBBODQCV,11.754280569025623
computer,3TYCR1GOTCJF8IOQPO594FK2A0CLZ0,46.55080029847292
computer,3U5JL4WY5K9U5FHQIEI7LD2GGEGX4J,7.401849730967237
computer,3UJ1CZ6IZHP45HZR29VURXR21V9S5B,13.295079751510888
computer,3V5Q80FXIXR8M3VPUBSVLIGEP5N32X,22.496011149722218
computer,3VNXK88KKCI3YWI7ZUDGE0GBMVJV97,0.0
computer,3W8CV64QJ2ZYGVNNU5WCZZP2EGL9H8,0.0
computer,3W8CV64QJ2ZYGVNNU5WCZZP2EMB9HA,43.52771496160878
computer,3WOKGM4L71GQCILXYM89QXLANYVO0P,0.0
computer,3WQ3B2KGE8G60DH6Q07NYI4LLRMB1F,0.0
computer,3X0H8UUIT1OYI0EBYAI3HX4FLSGSWV,35.648121433048274
computer,3X1FV8S5JXRID65FD0JQ6H2YQ8LGVQ,0.0
computer,3X3OR7WPZZ00OMN3GY5WRVNYBR2L8S,5.74444785197612
computer,3YT88D1N08Y33JZFJHYZLE28659K30,5.74444785197612
computer,3Z2R0DQ0JHEBW1BMJV9R49KBGU6E2S,29.420548921153873
computer,3Z4AIRP3C6DDDGK7VWZ5NFVD4U6X16,8.04370696696654
dread,31Z0PCVWUKFK7LQPF2FHZM1KUP57TR,67.28235071699258
dread,32RIADZISS4M9YVRO4CKM5LO159S4D,21.04984253290367
dread,32SCWG5HIH43BTJDFB15OY0RABT6PF,23.17485878591041
dread,32UTUBMZ7GWMMPX4XERC56B1A05BVQ,8.029933505450824
dread,339ANSOTR52ITMHY4K5MPK4XPSLIKN,66.53557924921607
dread,33FBRBDW6OZ7LITX3LCXOCXBHOK8C7,0.0
dread,33IZTU6J811D70J18FEPJGIMU0GXSZ,21.710447704590134
dread,33IZTU6J811D70J18FEPJGIMUZ2XSJ,28.039811670258267
dread,33LKR6A5KEK6WZBNQMY8YCA7R321TL,23.17485878591041
dread,33OOO72IVHLQJ2LL6JNSF8TYV0NCTG,33.81346822380729
dread,33PPO7FECVFAFGBOC3JZL7975JOIDA,17.883793814975906
dread,34HJIJKLP5W21QCVIZHPXS5V08S4VH,0.0
dread,34S9DKFK73P5RSH65FJ530FP97YYNQ,38.24567097811335
dread,34T446B1C0EP3TOU8HZIVXRTYPSC06,0.0
dread,354P56DE9K3JSLDAQ2ARPH5YS6GS7C,36.70677549585071
dread,35USIKEBNRG38870ZWODK9VWAWS6NJ,41.44686575503851
dread,35USIKEBNRG38870ZWODK9VWAWVN63,29.413315837920216
dread,37Q970SNZE85HZY81MTIO7ELPLZS10,13.798207256770636
dread,37W3JXSD668VEMQKXGASZJSG2J2YWH,12.158289750101169
dread,37XITHEISW9D3N8T2UIXFTSG7FYRCQ,37.662361107551064
dread,386CSBG1OZMOB5KSFOGUO3Q1F7F6Q6,44.558684482102684
dread,392CY0QWG1RXFKSVJSI6I3F1S6S4IG,0.0
dread,39ASUFLU6X7CXHEJ7KUKUZE7T97EXF,52.33535547440525
dread,39N5ACM9HENQTCLBDI4H88RT0DF9P9,0.0
dread,3A1PQ49WVHHGRQKSQSHJKT7JG931H7,30.007476812996728
dread,3ATPCQ38J8AY79NHWBE0HUVPA03AYM,16.75479578764723
dread,3ATTHHXXWAOODMG533KBFECZL1XIX9,27.216534147069563
dread,3AUQQEL7U5TL22UUZYUNLPFIJWBV0R,55.48226219134273
dread,3BDCF01OGXUF3SELT23QQ8B04BPLY0,37.43492817111674
dread,3C44YUNSI1P2W2YSPY9JU4AJRXGDPE,8.029933505450824
dread,3C5W7UE9CFQA956WOII377JG2ABXMY,8.029933505450824
dread,3C5W7UE9CFQA956WOII377JG2ANXMA,53.64027168308403
dread,3DBQWDE4Y6Y7P47MUDE8S3HWE1KN5N,8.04370696696654
dread,3DHE4R9OCWB9GF7DPQZF4C5NTGL2G9,21.71208846855233
dread,3DR23U6WE5E5G05Z2ATN5WT1GC2ETD,10.188049479946656
dread,3EG49X351UC8K2L412BMIBMUCA5X6X,18.220062954231558
dread,3EJPLAJKEMGXPXLJ2KZ7FW25KBGZ6B,0.0
dread,3EQHHY4HQSS1FCQ0791D2J8ZDQD5GE,0.0
dread,3EWIJTFFVO740R88485DLLRWJ15E01,60.877198622457385
dread,3F1567XTNW5BTOMQDVJ68DH3591Q9H,0.0
dread,3F6KKYWMNB12THMF9JWRQF5ORIINDV,28.891830440486494
dread,3FTOP5WARFOCB7U0I9G4I14OO990JG,13.731228149534946
dread,3FTYUGLFSULY3SG95J05WY520YX5D4,32.31788807764259
dread,3G0WWMR1UVKWIQQKE52BQECNAYJQNH,0.0
dread,3G5W44VEU7I4XVB3EW5J48RHAFQGKQ,10.188049479946656
dread,3HFNH7HEMHEQ8Y9YR1PG0U3Q9LIGQI,34.02525464047118
dread,3HL8HNGX451E2ZWHZF8CWEDPY7UF9E,39.854769618919406
dread,3HUTX6F6VUNX8SOBD9CN9LEPK1VO2Z,13.246349289731837
dread,3IJXV6UZ1XJ4GQUTU4EJQWQBKKCRIM,0.0
dread,3IJXV6UZ1XJ4GQUTU4EJQWQBKKFIRG,8.04370696696654
dread,3JBT3HLQF825Z33OHGYGLWTMFFTZP2,10.188049479946656
dread,3JV9LGBJWTENNMWICOXCBP8QUK0GOA,26.49718096547483
dread,3JV9LGBJWTENNMWICOXCBP8QUK4OGM,0.0
dread,3K772S5NP8BFBRE42GCYRDQD5IEHED,52.50205292049239
dread,3KAKFY4PGU2CXO9RJEDN8YNVE64I3H,0.0
dread,3KIBXJ1WD5USP8S12FIR9H0J11OKOO,0.0
dread,3KMS4QQVK2QYJVF83CZ1MNR590XFKX,11.396492611104362
dread,3KWTYT08703H1441I0YTFBD796KL5J,32.70459352700241
dread,3LKC68YZ3A3JK8MIRT1UXSUEO8RWOQ,17.34428444349213
dread,3M23Y66PO270OLZ57S5ZJ352XV06SV,9.82850847785554
dread,3M68NM076H7ON6ZSS35UTT06BTH6R7,46.6818690137041
dread,3MMN5BL1WZ4YT7ZI4TBF0RUCVGW3MS,19.03740733407813
dread,3MRNMEIQW56C5HJUX6GCDN1ZMNFLDO,25.10870245932331
dread,3MX2NQ3YC9UC1YLQWJ1HQ58UGFUX5H,10.188049479946656
dread,3OB0CAO74HPDHWVV2HOSYGITNUHHYQ,31.505605905323016
dread,3OF2M9AATGO4OC684OT8PF7NL5GZKU,42.491079331062835
dread,3OONKJ5DKCJRW5O7W25YAEHTE8MOBH,0.0
dread,3OS4RQUCR9FXQSBEXZM8NK8FM7XBFK,11.206034324990657
dread,3OVHNO1VE61WA60YC77LL2CX1WNDZZ,0.0
dread,3P4RDNWND56NI2BGMZ5AO54KA3IIJL,0.0
dread,3P4RDNWND56NI2BGMZ5AO54KA3LIJO,32.61843666529374
dread,3P529IW9KYL931XQOCB21N4KY0VLFZ,18.489083608048876
dread,3PZDLQMM0TLWZ3R8N43WELK8VNCC2Q,9.82850847785554
dread,3PZDLQMM0TLWZ3R8N43WELK8VOU2C0,11.081583138023118
dread,3Q8GYXHFEP2OY0AV5N5UCSNKFX6C5U,75.77297193926913
dread,3QHK8ZVMIMIJQKLAJAP6IXDZJ23LBH,26.758240129930712
dread,3QY7M81QH7ML4202LT1PYVEOBCD7KK,17.303424652021633
dread,3RANCT1ZVFHM9A84SOH79K9IWTWBU1,0.0
dread,3RGU30DZTA89EL177E32GYB1RC2MJ5,18.220062954231558
dread,3S0TNUHWKTIHQAZB3H788IFT2OV8D6,32.00334994878251
dread,3S4AW7T80BIZ5L014VFJAJ7T9APL4E,0.0
dread,3SB4CE2TJVV974X7RFSYYGOG8TVXAN,0.0
dread,3SB4CE2TJVV974X7RFSYYGOG8U7AXE,24.772065390644677
dread,3SEPORI8WNZYCZXMSXGJV14RGU6AZC,47.09881198923679
dread,3SITXWYCNV9EQE2ZXTSUTR8MQBGXBI,16.75479578764723
dread,3SLE99ER0ND3V92EYBGFQCOXYBBBZQ,42.57278158669738
dread,3TDXMTX3CBUBU7W92GBLF1ZFOX2I6J,0.0
dread,3TUI152ZZBNT4JJV9I4DT7ZK7WZ1Q3,23.33323318488381
dread,3TVRFO09GKFQ3NOBO6HO7U4R263LX4,0.0
dread,3V0Z7YWSIY0SYCX8ELY14D8XGUVV2B,17.70767196326532
dread,3VA45EW49NNQJ76FU5C9424KSVHO1I,43.436151796383996
dread,3VHHR074H3HWO8IK6TDQDVR30CFL7Y,18.158580264958278
dread,3VHHR074H3HWO8IK6TDQDVR30DRL7C,15.300745343787609
dread,3W92K5RLWUHKX9GVW40Z2KB904MV5C,41.88173871088094
dread,3WS1NTTKEYCW6584ZJPJ33CWV2S0FD,11.773629434737039
dread,3X3OR7WPZZ00OMN3GY5WRVNYBWLL8L,10.896092153045704
dread,3X87C8JFV6BTY3IPM1JXP8MTXWFSQH,0.0
dread,3XM0HYN6NKZ7O8CSLTK30MS4R9OPEQ,37.119043310723995
dread,3Y5140Z9DXGJ4DEEHCAUL1QWJ2RIPO,0.0
dread,3YDGXNSEOZU4QEGIA66F5ELNPB448R,12.951233519355895
dread,3YDTZAI2WXGMFEWXBLX0Q4YFB4L41S,72.94962757149462
dread,3Z2R0DQ0JHEBW1BMJV9R49KBGZPE2L,12.951233519355895
dread,3ZGVPD4G6TH3RVWVYX70Q6UJ4IEZT7,11.880325876044342
dread,3ZOTGHDK5IBQDR597ORT03RTIVXSO9,35.655795931477705
otter,3018Q3ZVOIQPA8BVIGM69Y2S7CGARA,9.73818261144469
otter,304SM51WA346UXG03JM7UJRUBWLSBC,14.961958854792796
otter,30BUDKLTXDV3VYU91EBP2GNN09P5EM,0.0
otter,30MVJZJNHMDU71IDI5ZXBC5HRD5J9D,5.74444785197612
otter,30X31N5D63Q1BNB8X5MBZ87OTEZASY,0.0
otter,30X31N5D63Q1BNB8X5MBZ87OTF1AS2,39.812151192670676
otter,30ZX6P7VF8VJ7HXEXWKI1PX3L7U2J3,42.673313839277895
otter,30ZX6P7VF8VJ7HXEXWKI1PX3L8WJ2O,13.246349289731837
otter,3180JW2OT4CB6EG1FFMGZW0F5HMJ5M,0.0
otter,31IBVUNM9SZCZ69K2GD8OW2MPY6FVL,45.871440738239635
otter,31UV0MXWNQCFB3WVXX1GNVLFS2W5IV,56.83204476561057
otter,326O153BMIYYZB92GKT80SBFDQNDE2,0.0
otter,32M8BPYGATMDR0LFETK7RSC4IBAGIO,13.910750545600106
otter,32M8BPYGATMDR0LFETK7RSC4IBAIGQ,59.418068325356074
otter,333U7HK6I9F6ARVUUL4ZX8O7IYJDJN,12.034888616614396
otter,333U7HK6I9F6ARVUUL4ZX8O7IZLDJR,0.0
otter,33CUSNVVNNC59F3KM9WSMQ1SRXU88W,0.0
otter,33JKGHPFYCU5XBSSMCVU95SI0XINMN,59.68056304367603
otter,33NF62TLXJ2EOX14M2QM1LJX27GKJ7,30.973743838921205
otter,33PPO7FECVFAFGBOC3JZL7975JUIDG,14.72838626055174
otter,33PPUNGG385QBGJ3U825QRT1GXMZRZ,0.0
otter,34YB12FSQYOZNJB6Z8IZJLJLZKUMGA,0.0
otter,35BLDD71I6XI4N0K3S7FROI4131VZQ,0.0
otter,35BLDD71I6XI4N0K3S7FROI413ZZVS,26.194500109618083
otter,35LDD5557A44P57PPZ3EHDBE61BKMB,12.004197460172142
otter,35LDD5557A44P57PPZ3EHDBE61CKMC,8.558362477053201
otter,35LDD5557A44P57PPZ3EHDBE62DKMF,18.43171524265871
otter,369J354OFDAXYGQECSBIUPMZ9KGG6V,9.738182611444712
otter,36ZN444YTRY1JD2D2CXFW1L69X1IOD,24.419868504325475
otter,374TNBHA8BVQUPUYL7BM7UAUEHIYQ8,26.029149990713226
otter,378XPAWRUCDCH98CSTSXV611KGXIAE,27.953378872006923
otter,37C0GNLMHF3UMWGNA2AAO4J2WSZD6H,32.91727179632592
otter,37TD41K0AH9P4286HJI253XCTHLCS3,37.814652572427796
otter,38SKSKU7R1XTDSZGPKHN4KHCESWILW,13.246349289731837
otter,38SKSKU7R1XTDSZGPKHN4KHCESXILX,0.0
otter,3907X2AHF05FTS0CS9P2YLJFU60P2Q,0.0
otter,39ASUFLU6X7CXHEJ7KUKUZE7T8ZXEO,37.372082182193076
otter,39K0FND3AHFYDSY3D8QPNZ8I1PHAMM,55.69734477364443
otter,39N5ACM9HENQTCLBDI4H88RT0CAP9I,16.356473236951064
otter,39PAAFCODM0MIBRLX0IX50HNG8GTVB,31.81201196974033
otter,3AAPLD8UCCHH0AW1SB1TQZQE8S4HT6,0.0
otter,3C5W7UE9CFQA956WOII377JG2AQXMD,11.12536010262676
otter,3C8HJ7UOP7UZE06BP06O4SZRAANZMB,24.283958944751628
otter,3CFVK00FWLLDK84FNJ8Y7HR7523L69,19.58899374343082
otter,3COPXFW7XBCAA842HFV6YH59B6MKP7,37.48407205324575
otter,3D4CH1LGEATKGZSCAZEUEZD1ZLNG95,5.311227469455892
otter,3DL65MZB8DFOUJ3OGOYXGMTXSQCCE2,0.0
otter,3E7TUJ2EGCMH4FIL89DM8EA4MU9D9W,9.423140263173245
otter,3EA3QWIZ4IVHW57LYTJEQBRT85IITZ,18.355124083975863
otter,3EF8EXOTT1VCIWFIESK4W6NYT2I1JP,19.98200655480708
otter,3EG49X351UC8K2L412BMIBMUCAC6XD,12.004197460172142
otter,3EQHHY4HQSS1FCQ0791D2J8ZDQ65G7,13.246349289731837
otter,3ERMJ6L4DYSGUQ0565E5D86S0HBM77,0.0
otter,3EWIJTFFVO740R88485DLLRWJ1FE0B,9.423140263173245
otter,3FIJLY1B6U4ZUMCOG449I4D43A5FP0,19.10125066039125
otter,3FIJLY1B6U4ZUMCOG449I4D43B7FP4,25.075223318839335
otter,3FPRZHYEPY7HJUTRILC6NNDPM933V4,35.344481629127486
otter,3G0WWMR1UVKWIQQKE52BQECNAXDQN9,37.372082182193076
otter,3GDTJDAPVUBKU45OGA6BR82NB1IM8V,0.0
otter,3GGAI1SQEVYM67V1XMMGTUY61S2MC0,52.99750775830964
otter,3GLB5JMZFXVWJP5TMFJW0VWRQ62GDM,12.004197460172144
otter,3GLB5JMZFXVWJP5TMFJW0VWRQ74DGN,11.396492611104362
otter,3H8DHMCCW9B1LB1CC64BYNOKXNJDKM,45.74522687510718
otter,3H8DHMCCW9B1LB1CC64BYNOKXOLDKQ,0.0
otter,3HMIGG0U4L6KOLU2ZDUML3PUKBW8Y7,5.74444785197612
otter,3HSYG7LRBJY9ZH7M4NQY20JAHWGKK6,21.44148825852698
otter,3I7DHKZYGN0V1CU5WPVVKY8NCA5F5F,0.0
otter,3JNQLM5FT4MP27LE0HWVH4AVPWZ2L5,0.0
otter,3JRJSWSMQHL0HJ75NVNWNJP3MDZE36,0.0
otter,3JWH6J9I9SD9EKOVVN5LVPHOOXDNBV,18.43171524265871
otter,3KMS4QQVK2QYJVF83CZ1MNR5911FK3,36.45851310683231
otter,3KYQYYSHYV7KB2MRAYW4545THTVDOA,5.74444785197612
otter,3L0KT67Y8EG2759BDB0R2UPVW53SYR,0.0
otter,3L4PIM1GQTGQ6Q9YYM0MCKKZA3KYR9,13.910750545600106
otter,3LEP4MGT3G00S8XI6TRIZK5UAUCDB6,0.0
otter,3LQ8PUHQFLSRRWGQYZ2PCSO5XBNIHP,27.493293691030164
otter,3LQ8PUHQFLSRRWGQYZ2PCSO5XBOHIP,11.12536010262676
otter,3LRKMWOKB5H97W2IFIN4PJLT4692ZS,0.0
otter,3LYA37P8IQN86E3SYAD53X0KU39KBQ,0.0
otter,3M23Y66PO270OLZ57S5ZJ352XVA6S5,13.246349289731837
otter,3MB8LZR5BFTKJNP4PN2ZH0WP6WLKL9,21.948696617999893
otter,3MB8LZR5BFTKJNP4PN2ZH0WP6XNKLD,0.0
otter,3MHW492WW0DI5G11O3HLJMMVM0KMV3,12.004197460172144
otter,3MRNMEIQW56C5HJUX6GCDN1ZMNODLP,0.0
otter,3MYYFCXHJ37JJTM0T4I3XR2LDT9G49,0.0
otter,3NPI0JQDAO59DRUPBO9YZ8S5UJETPN,26.395031491592878
otter,3O7L7BFSHEPF7MPO8YUJRPRS5VVIE9,9.273378348807904
otter,3OF2M9AATGO4OC684OT8PF7NL6VKZW,5.74444785197612
otter,3OLF68YTN91S7I6MRLMCS9O94O6FAL,16.02830234275279
otter,3OUYGIZWR7Y8XIXYDMLOFXQ0X8GP06,0.0
otter,3P4MQ7TPPXC7DBZYSX0C4UHU78WBBR,21.197208691695867
otter,3PB5A5BD0V6G2G4JV2GA03MV4VZG7T,22.496011149722218
otter,3PQMUDRV7R6RNRRA4HKAC4PKXP4IIM,33.21721422770004
otter,3PS7W85Z8Z2OL4EIUZD1DISQPFUT9Q,11.125360102626763
otter,3QEMNNSB2XZDQWUSTCF2UIJYR4LD7K,30.456921309670264
otter,3QJOXOW4XJR135FFTDSBJIY9M5HEMP,0.0
otter,3QXNC7EIPIVN5VHRWXPRT7QLS4Z09N,8.029933505450824
otter,3QY5DC2MXRKCMRKKXQ33SA03BRXFUW,21.896846051825815
otter,3R6BYFZZP7C43VEF2VEQCHZ759EFXO,0.0
otter,3R6BYFZZP7C43VEF2VEQCHZ75AGFXS,0.0
otter,3S06PH7KSR4ZFAFQ4WYTT8SLOHJD1J,21.89303318088743
otter,3S0TNUHWKTIHQAZB3H788IFT2ORD87,12.004197460172144
otter,3SB4CE2TJVV974X7RFSYYGOG8T2XAU,31.05863206220578
otter,3SITXWYCNV9EQE2ZXTSUTR8MQBNXBP,59.68056304367603
otter,3SNLUL3WO4NYMJUGJ161NN5N8NJULG,36.179128863027955
otter,3STRJBFXOWR820X9YW4Q3R66097KTC,44.28084033075385
otter,3TVRFO09GKFQ3NOBO6HO7U4R25YXL9,66.58193411771234
otter,3U4J9857OEBKBZW8FGOWZSVYOI8B78,0.0
otter,3UJ1CZ6IZHP45HZR29VURXR210YS5A,24.651832678931648
