word,aID,deltaE
kangaroo,3WYP994K17RXK7BE6YXO1PT3EGN6Y0,13.812457647723814
kangaroo,3X1FV8S5JXRID65FD0JQ6H2YQDPVGJ,0.0
kangaroo,3X4MXAO0BGOMHLEYJLIYRNZJZV7RWQ,0.0
kangaroo,3X65QVEQI0N20PDGXAL1THJH1NYCLA,0.0
kangaroo,3XIQGXAUMC8RO2Z9KCGEOPMQ7LCX7J,0.0
kangaroo,3YJ6NA41JBGFZOYKZUVUX25WWH9JPU,0.0
kangaroo,3Z2R0DQ0JHEBW1BMJV9R49KBGZG2E0,48.643297993562776
kangaroo,3Z4AIRP3C6DDDGK7VWZ5NFVD4ZCX1M,5.311227469455892
kangaroo,3Z4XG4ZF48RVOG4SUH8K2PILI5IX86,13.294883970139708
kangaroo,3Z7ISHFUH0VKTB47VZW5ZAYWQ0M8ZA,11.754280569025623
kangaroo,3ZAK8W07I4ELPN5UU8KIP3DZ5PS0UX,15.02808253096852
kangaroo,3ZPPDN2SLVWMWLWL44O6EWSPM5Q9EZ,44.206232930807374
kangaroo,3ZR9AIQJUB9M8PBFF2T0CZF56C2048,21.064383436923443
kangaroo,3ZR9AIQJUB9M8PBFF2T0CZF56C604C,48.37337961091792
kangaroo,3ZSANO2JCF7W7ESG8L83D9IFQUTSFA,0.0
kangaroo,,0.0
trouble,30IQTZXKAK6D6RZPZDV59AC3Z76X0J,34.02525464047118
trouble,30LSNF239UVNC6D8FEZIPOI38SN2I9,0.0
trouble,30ZX6P7VF8VJ7HXEXWKI1PX3L7C2JL,0.0
trouble,31QTRG6Q2TD5UDTJLUWX7PKK9LGYP1,17.707671963265334
trouble,3300DTYQT2HSOKD7L6ZS0RIEW5UEQQ,13.731228149534946
trouble,33FOTY3KEMLPAI9C403I92A33HPC10,19.78026334423324
trouble,33L7PJKHCGYO7ZV8P77NDMXF590T8P,0.0
trouble,33LK57MYLT52CVJG9X2AG1YX2ZNZS5,54.15088925718022
trouble,33M4IA01QG116LJOTQEKT6DQ8XCRXI,0.0
trouble,33TIN5LC04AK2QDC4500LZK54HZ9YI,10.188049479946656
trouble,34Q075JO1XD5GQEWSKAYE182USS01V,33.71762778711131
trouble,35DR22AR5DK9NJYMI0DOB8AA2JQX3E,65.55652224589039
trouble,35DR22AR5DK9NJYMI0DOB8AA2JWX3K,27.82772923851349
trouble,36DSNE9QZ5YXEOMJKUIF8206MCDJOD,68.00689362830288
trouble,37C0GNLMHF3UMWGNA2AAO4J2WSID60,60.66210230502925
trouble,37TD41K0AH9P4286HJI253XCTH1SCZ,0.0
trouble,39GAF6DQWR0L9RFCVHYNZUYSOOB1VU,0.0
trouble,39LOEL67OS5J8IXEAS1WV9THBAO83O,12.537888021611439
trouble,3A0EX8ZRN8O3QJS92PEWC5FVSC5YBA,30.13060467600694
trouble,3A0EX8ZRN8O3QJS92PEWC5FVSHYBYQ,64.32579142488218
trouble,3A4TN5196KI0ETUQ6P631PQAK1SHC1,49.93661793174646
trouble,3AUQQEL7U5TL22UUZYUNLPFIJW10VM,0.0
trouble,3B3WTRP3DB2U15K5BKT5CVJ0P2029Q,0.0
trouble,3D4CH1LGEATKGZSCAZEUEZD1ZL59GG,12.951233519355904
trouble,3D8YOU6S9EKG3YR9WX0ZY4NQISC6U2,36.02109865320554
trouble,3DPNQGW4LLFHM0XUHR9HL0PWJFO46D,17.70767196326532
trouble,3EICBYG644WW5ZPGUP9OD26PXYRCJ6,15.055384428497698
trouble,3EJJQNKU9R54KVJ9OMWYQKPWK2PRHB,21.665485633810395
trouble,3ERMJ6L4DYSGUQ0565E5D86S0HYM7U,32.12895427946029
trouble,3FE2ERCCZX8T0ZPHF7NZ5YMIVBJPOJ,30.007476812996728
trouble,3FTOP5WARFOCB7U0I9G4I14OO9S0JZ,0.0
trouble,3GNCZX450IN4YVVG5OIH432D6U9PAE,25.227020081838944
trouble,3HHRAGRYX8588C9AYIR2J8M3Q719O8,30.442944493761587
trouble,3HVVDCPGTES3M5MQ2B5HCZLHYO3TY3,0.0
trouble,3HWRJOOET52410SKDAOXVRXFETESES,0.0
trouble,3HYA4D452RJ32FBIE6TXMR5BS0V2FI,32.339396216101086
trouble,3IAS3U3I0FGDPYZ2947131EQD232B0,19.386822187580677
trouble,3IHR8NYAM71PW6FZWN8QR0GDEKDP43,25.227020081838944
trouble,3IQ1VMJRYTKJ68F9OZMKID2Y1QS9A4,0.0
trouble,3IUZPWIU1O70UH13T191QBD54YCWKR,9.577185020254252
trouble,3IX2EGZR7BJ0B1EZCMZJ2X5BXZXJRM,55.98355959518627
trouble,3IXQG4FA2TYOPIK1UDMGDOM4J8D9BZ,0.0
trouble,3JPSL1DZ5SZ4VAJ3P95P0EXI6ANAN8,12.951233519355904
trouble,3K4J6M3CXETYLI2H25SUAUOL53SGA7,52.81594451900986
trouble,3KKG4CDWKIY44JZSFYCT5AGY9GW49O,25.087377296262115
trouble,3KRVW3HTZNL2DOKXU8CG8Z2ONV7SMJ,50.71797213814706
trouble,3KXIR214I4GT4ZETUPXEVN8K3AM42W,46.82618410024766
trouble,3L4PIM1GQTGQ6Q9YYM0MCKKZA36RYO,0.0
trouble,3L6L49WXW0XL3WXGC8ZCTUBWNKD45X,0.0
trouble,3LBXNTKX0RVV2LN2Z9EY2LDW2B39XA,42.42624450366123
trouble,3LEIZ60CDJZK7GNH0R2JZ6T7AB39Z9,0.0
trouble,3LOZAJ85YDDK2123E0ZJSY5IW5QX23,36.581721507385296
trouble,3LOZAJ85YDDK2123E0ZJSY5IW5WX29,12.951233519355895
trouble,3MAOD8E57QAGRNRW0JX3KM8G70LXNY,17.70767196326532
trouble,3MHW492WW0DI5G11O3HLJMMVMZZMVG,12.951233519355904
trouble,3N1FSUEFL50G79C9REHVR6ZO01B4D5,15.055384428497698
trouble,3NAPMVF0ZWFQNMWCWNVLYZSUUCC27E,0.0
trouble,3NG53N1RLVJQF7218QY38CWIG69P8A,19.386822187580677
trouble,3NJM2BJS4W6SRASEP2E8AYS16XUPCG,14.595554538625837
trouble,3NVC2EB65QZYNOOWNWZQUMHJ4PR3YX,0.0
trouble,3O6CYIULED1EXD6FNFD3WYM36UAUWW,21.240893940100733
trouble,3OS46CRSLFZGGDG91NA4UQP9WZL6VR,0.0
trouble,3P4RDNWND56NI2BGMZ5AO54KAYOJII,25.687921214478518
trouble,3PH3VY7DJLXVJC0PT2CBDQ1I8CJZWK,20.583743434329513
trouble,3PWWM24LHSYUN01V6SNRCZOP5WI281,0.0
trouble,3PZDLQMM0TLWZ3R8N43WELK8VN3C2H,0.0
trouble,3QJOXOW4XJR135FFTDSBJIY9M42MEG,31.433726933165246
trouble,3QXNC7EIPIVN5VHRWXPRT7QLSZP093,10.188049479946656
trouble,3R0T90IZ1SCMEXZFMJOLGPE956ACG2,20.94469274683835
trouble,3R5F3LQFV2KNE3RN2GL1WWOW5AQOZ3,26.881172537084495
trouble,3R8YZBNQ9HI7F5YXYYLMUHQXAIU7Q1,26.7582401299307
trouble,3RKNTXVS3MYI929X74QT15RIFYE4A3,13.269600154772546
trouble,3SITXWYCNV9EQE2ZXTSUTR8MQB4BXK,0.0
trouble,3SLE99ER0ND3V92EYBGFQCOXYB2BZH,0.0
trouble,3TE22NPXPBC37DTGY3G2O25INOI44S,58.076027950385026
trouble,3TVSS0C0E10ZX0RQNANTR201NG3WT7,20.583743434329513
trouble,3TXD01ZLD4H2OBNVD97K163CMW54U4,37.119524742016466
trouble,3TXWC2NHNZQN64135Z8B3DW4NWYS9I,25.773736168738782
trouble,3U5JL4WY5K9U5FHQIEI7LD2GGJMX4Z,12.951233519355895
trouble,3URFVVM165IIR8BKY2XAV2GLNW8ZUL,29.544188826823635
trouble,3VBEN272MKZ2LEOBJ5ELVUIRR9TSG9,38.245670978113374
trouble,3WETL7AQWT80L0ECCUUTJPJQ9KJ35D,8.029933505450824
trouble,3WLEIWSYHOHNGB2O9WHXPCHO8F82HG,20.669532411325378
trouble,3WR9XG3T63B0Q0BZ01E9REPSEQA74H,68.28370022169148
trouble,3WYP994K17RXK7BE6YXO1PT3EGN6Y0,16.311633052001927
trouble,3X1FV8S5JXRID65FD0JQ6H2YQDPVGJ,60.70468909771316
trouble,3X4MXAO0BGOMHLEYJLIYRNZJZV7RWQ,0.0
trouble,3X65QVEQI0N20PDGXAL1THJH1NYCLA,19.88722615397023
trouble,3XIQGXAUMC8RO2Z9KCGEOPMQ7LCX7J,0.0
trouble,3YJ6NA41JBGFZOYKZUVUX25WWH9JPU,18.987207674067594
trouble,3Z2R0DQ0JHEBW1BMJV9R49KBGZG2E0,38.6710421852585
trouble,3Z4AIRP3C6DDDGK7VWZ5NFVD4ZCX1M,14.711679449816911
trouble,3Z4XG4ZF48RVOG4SUH8K2PILI5IX86,55.81739452512059
trouble,3Z7ISHFUH0VKTB47VZW5ZAYWQ0M8ZA,0.0
trouble,3ZAK8W07I4ELPN5UU8KIP3DZ5PS0UX,0.0
trouble,3ZPPDN2SLVWMWLWL44O6EWSPM5Q9EZ,16.542626194342176
trouble,3ZR9AIQJUB9M8PBFF2T0CZF56C2048,37.556526124848936
trouble,3ZR9AIQJUB9M8PBFF2T0CZF56C604C,0.0
trouble,3ZSANO2JCF7W7ESG8L83D9IFQUTSFA,0.0
trouble,,32.304791488298925
iron,31Z0PCVWUKFK7LQPF2FHZM1KUP57TR,0.0
iron,32RIADZISS4M9YVRO4CKM5LO159S4D,28.641632864323086
iron,32SCWG5HIH43BTJDFB15OY0RABT6PF,0.0
iron,32UTUBMZ7GWMMPX4XERC56B1A05BVQ,15.978855024465172
iron,339ANSOTR52ITMHY4K5MPK4XPSLIKN,9.423140263173245
iron,33FBRBDW6OZ7LITX3LCXOCXBHOK8C7,0.0
iron,33IZTU6J811D70J18FEPJGIMU0GXSZ,0.0
iron,33IZTU6J811D70J18FEPJGIMUZ2XSJ,0.0
iron,33LKR6A5KEK6WZBNQMY8YCA7R321TL,52.72107973880858
iron,33OOO72IVHLQJ2LL6JNSF8TYV0NCTG,22.296772009493992
iron,33PPO7FECVFAFGBOC3JZL7975JOIDA,0.0
iron,34HJIJKLP5W21QCVIZHPXS5V08S4VH,0.0
iron,34S9DKFK73P5RSH65FJ530FP97YYNQ,13.731228149534946
iron,34T446B1C0EP3TOU8HZIVXRTYPSC06,11.396492611104362
iron,354P56DE9K3JSLDAQ2ARPH5YS6GS7C,0.0
iron,35USIKEBNRG38870ZWODK9VWAWS6NJ,11.12536010262676
iron,35USIKEBNRG38870ZWODK9VWAWVN63,8.336099641674842
iron,37Q970SNZE85HZY81MTIO7ELPLZS10,0.0
iron,37W3JXSD668VEMQKXGASZJSG2J2YWH,0.0
iron,37XITHEISW9D3N8T2UIXFTSG7FYRCQ,36.540140239939824
iron,386CSBG1OZMOB5KSFOGUO3Q1F7F6Q6,10.814948360214178
iron,392CY0QWG1RXFKSVJSI6I3F1S6S4IG,0.0
iron,39ASUFLU6X7CXHEJ7KUKUZE7T97EXF,28.51542012720447
iron,39N5ACM9HENQTCLBDI4H88RT0DF9P9,0.0
iron,3A1PQ49WVHHGRQKSQSHJKT7JG931H7,13.246349289731837
iron,3ATPCQ38J8AY79NHWBE0HUVPA03AYM,17.707671963265334
iron,3ATTHHXXWAOODMG533KBFECZL1XIX9,5.972049694219032
iron,3AUQQEL7U5TL22UUZYUNLPFIJWBV0R,23.858088769322585
iron,3BDCF01OGXUF3SELT23QQ8B04BPLY0,46.318906182190425
iron,3C44YUNSI1P2W2YSPY9JU4AJRXGDPE,31.505605905323023
iron,3C5W7UE9CFQA956WOII377JG2ABXMY,13.910750545600106
iron,3C5W7UE9CFQA956WOII377JG2ANXMA,0.0
iron,3DBQWDE4Y6Y7P47MUDE8S3HWE1KN5N,0.0
iron,3DHE4R9OCWB9GF7DPQZF4C5NTGL2G9,10.188049479946656
iron,3DR23U6WE5E5G05Z2ATN5WT1GC2ETD,9.423140263173245
iron,3EG49X351UC8K2L412BMIBMUCA5X6X,0.0
iron,3EJPLAJKEMGXPXLJ2KZ7FW25KBGZ6B,14.825366024259482
iron,3EQHHY4HQSS1FCQ0791D2J8ZDQD5GE,0.0
iron,3EWIJTFFVO740R88485DLLRWJ15E01,13.460830662340742
iron,3F1567XTNW5BTOMQDVJ68DH3591Q9H,28.891830440486494
iron,3F6KKYWMNB12THMF9JWRQF5ORIINDV,0.0
iron,3FTOP5WARFOCB7U0I9G4I14OO990JG,0.0
iron,3FTYUGLFSULY3SG95J05WY520YX5D4,0.0
iron,3G0WWMR1UVKWIQQKE52BQECNAYJQNH,15.34785340048319
iron,3G5W44VEU7I4XVB3EW5J48RHAFQGKQ,0.0
iron,3HFNH7HEMHEQ8Y9YR1PG0U3Q9LIGQI,43.28984757744175
iron,3HL8HNGX451E2ZWHZF8CWEDPY7UF9E,40.18059661458213
iron,3HUTX6F6VUNX8SOBD9CN9LEPK1VO2Z,8.029933505450824
iron,3IJXV6UZ1XJ4GQUTU4EJQWQBKKCRIM,11.396492611104362
iron,3IJXV6UZ1XJ4GQUTU4EJQWQBKKFIRG,12.004197460172142
iron,3JBT3HLQF825Z33OHGYGLWTMFFTZP2,19.10125066039125
iron,3JV9LGBJWTENNMWICOXCBP8QUK0GOA,5.74444785197612
iron,3JV9LGBJWTENNMWICOXCBP8QUK4OGM,0.0
iron,3K772S5NP8BFBRE42GCYRDQD5IEHED,37.27130205106349
iron,3KAKFY4PGU2CXO9RJEDN8YNVE64I3H,10.188049479946656
iron,3KIBXJ1WD5USP8S12FIR9H0J11OKOO,8.04370696696654
iron,3KMS4QQVK2QYJVF83CZ1MNR590XFKX,19.78026334423324
iron,3KWTYT08703H1441I0YTFBD796KL5J,28.31667052104669
iron,3LKC68YZ3A3JK8MIRT1UXSUEO8RWOQ,40.32149277174938
iron,3M23Y66PO270OLZ57S5ZJ352XV06SV,9.82850847785554
iron,3M68NM076H7ON6ZSS35UTT06BTH6R7,14.13819908210048
iron,3MMN5BL1WZ4YT7ZI4TBF0RUCVGW3MS,46.33352600688198
iron,3MRNMEIQW56C5HJUX6GCDN1ZMNFLDO,50.38171575577248
iron,3MX2NQ3YC9UC1YLQWJ1HQ58UGFUX5H,8.04370696696654
iron,3OB0CAO74HPDHWVV2HOSYGITNUHHYQ,0.0
iron,3OF2M9AATGO4OC684OT8PF7NL5GZKU,21.240893940100733
iron,3OONKJ5DKCJRW5O7W25YAEHTE8MOBH,0.0
iron,3OS4RQUCR9FXQSBEXZM8NK8FM7XBFK,29.245250504947688
iron,3OVHNO1VE61WA60YC77LL2CX1WNDZZ,8.558362477053201
iron,3P4RDNWND56NI2BGMZ5AO54KA3IIJL,0.0
iron,3P4RDNWND56NI2BGMZ5AO54KA3LIJO,0.0
iron,3P529IW9KYL931XQOCB21N4KY0VLFZ,21.893033180887453
iron,3PZDLQMM0TLWZ3R8N43WELK8VNCC2Q,21.240893940100733
iron,3PZDLQMM0TLWZ3R8N43WELK8VOU2C0,0.0
iron,3Q8GYXHFEP2OY0AV5N5UCSNKFX6C5U,13.910750545600106
iron,3QHK8ZVMIMIJQKLAJAP6IXDZJ23LBH,0.0
iron,3QY7M81QH7ML4202LT1PYVEOBCD7KK,8.029933505450824
iron,3RANCT1ZVFHM9A84SOH79K9IWTWBU1,40.32149277174938
iron,3RGU30DZTA89EL177E32GYB1RC2MJ5,0.0
iron,3S0TNUHWKTIHQAZB3H788IFT2OV8D6,11.396492611104362
iron,3S4AW7T80BIZ5L014VFJAJ7T9APL4E,6.962192011205
iron,3SB4CE2TJVV974X7RFSYYGOG8TVXAN,8.029933505450824
iron,3SB4CE2TJVV974X7RFSYYGOG8U7AXE,13.731228149534946
iron,3SEPORI8WNZYCZXMSXGJV14RGU6AZC,29.263028089031454
iron,3SITXWYCNV9EQE2ZXTSUTR8MQBGXBI,19.78026334423324
iron,3SLE99ER0ND3V92EYBGFQCOXYBBBZQ,0.0
iron,3TDXMTX3CBUBU7W92GBLF1ZFOX2I6J,5.311227469455892
iron,3TUI152ZZBNT4JJV9I4DT7ZK7WZ1Q3,8.558362477053201
iron,3TVRFO09GKFQ3NOBO6HO7U4R263LX4,25.811636668866665
iron,3V0Z7YWSIY0SYCX8ELY14D8XGUVV2B,0.0
iron,3VA45EW49NNQJ76FU5C9424KSVHO1I,17.664356526395498
iron,3VHHR074H3HWO8IK6TDQDVR30CFL7Y,14.711679449816911
iron,3VHHR074H3HWO8IK6TDQDVR30DRL7C,19.98200655480708
iron,3W92K5RLWUHKX9GVW40Z2KB904MV5C,31.533634008444967
iron,3WS1NTTKEYCW6584ZJPJ33CWV2S0FD,0.0
iron,3X3OR7WPZZ00OMN3GY5WRVNYBWLL8L,62.79721876266696
iron,3X87C8JFV6BTY3IPM1JXP8MTXWFSQH,13.460830662340742
iron,3XM0HYN6NKZ7O8CSLTK30MS4R9OPEQ,0.0
iron,3Y5140Z9DXGJ4DEEHCAUL1QWJ2RIPO,0.0
iron,3YDGXNSEOZU4QEGIA66F5ELNPB448R,0.0
iron,3YDTZAI2WXGMFEWXBLX0Q4YFB4L41S,0.0
iron,3Z2R0DQ0JHEBW1BMJV9R49KBGZPE2L,0.0
iron,3ZGVPD4G6TH3RVWVYX70Q6UJ4IEZT7,17.883793814975906
iron,3ZOTGHDK5IBQDR597ORT03RTIVXSO9,18.987207674067594
viciousness,304SM51WA346UXG03JM7UJRUBXPBS1,64.89030441569821
viciousness,30LB5CDZNCA2BMZ40VJQ6VSE78S0Z9,0.0
viciousness,31EUONYN2V365JMD1JWYBQB0H00OVL,27.53979720331966
viciousness,31IBVUNM9SZCZ69K2GD8OW2MPZ8FVP,0.0
viciousness,31LM9EDVOLSFW3M7JFI2TD01W3OJNG,54.58696950513666
viciousness,31LVTDXBL7A66R2ZF7BWICI31OGLR4,0.0
viciousness,31QNSG6A5RT191Y1C44M8Q5XGDS87D,33.142657880192964
viciousness,31QTRG6Q2TD5UDTJLUWX7PKK9MZYPM,18.987207674067594
viciousness,32Q90QCQ1SL6DHFC81FV4565X0MEKK,24.48169430232257
viciousness,32SCWG5HIH43BTJDFB15OY0RAC76PV,17.70767196326532
viciousness,33LKR6A5KEK6WZBNQMY8YCA7R491TU,0.0
viciousness,33LKR6A5KEK6WZBNQMY8YCA7R4D1TY,17.70767196326532
viciousness,33M4IA01QG116LJOTQEKT6DQ8YSRX0,0.0
viciousness,33PPUNGG385QBGJ3U825QRT1GYRRZY,45.97001949612452
viciousness,340UGXU9DY11IO6AX587AW3PZMPVU6,25.448939337706218
viciousness,345LHZDEDXSH6F4RDV21R1B682VU37,17.70767196326532
viciousness,345LHZDEDXSH6F4RDV21R1B682X3UI,0.0
viciousness,3483FV8BEEJ7JMI7DDQTSLSYZ2E627,58.15725307559945
viciousness,34QN5IT0TZRNRQYHR5JDTBVA8YG805,17.707671963265334
viciousness,34T446B1C0EP3TOU8HZIVXRTYQ5C0L,0.0
viciousness,34V1S5K3GS1IJ636YM58280C58Q964,42.75414181864694
viciousness,34X6J5FLPTY0Z0ZZZ7AJX7V61ECQJB,16.1645831669422
viciousness,34YB12FSQYOZNJB6Z8IZJLJLZLYMGG,53.61417545720286
viciousness,351SEKWQS0HWBZ1FXIHRD0GOMTGDMV,0.0
viciousness,352YTHGROVDXJPHBDA0LIREMSUQH4F,49.18998236134577
viciousness,35BLDD71I6XI4N0K3S7FROI4144VZV,9.82850847785554
viciousness,36AHBNMV1RCW5GQTGL527V3VV3WYD8,53.890349564098244
viciousness,36TFCYNS44AOHR5LXL2QF2BKLPVXHA,32.650914942181494
viciousness,373ERPL3YO8UP4A4OGDN43SKV25TRK,0.0
viciousness,37KGEN7NJ3QBLZ1IU70EUYR85HXPPK,17.34428444349213
viciousness,37U1UTWH9VMBRKIGLI2SD7WXHPJR8S,18.046760188121354
viciousness,38SKSKU7R1XTDSZGPKHN4KHCET0IL2,0.0
viciousness,39GHHAVOMFRTAVC11A36U4U15LRJ4H,36.47458012408811
viciousness,39KFRKBFINVN9DHI6UJIIPFUZH3OYV,0.0
viciousness,39OWYR0EPKRT304P7R0SVV6G7GDYFK,0.0
viciousness,39RP059MEHT3W23VJMQLIASOJ85MBY,32.61843666529374
viciousness,3AMYWKA6YBMLQT7C0BOQZYV107B6OE,18.987207674067594
viciousness,3B2X28YI3WF17ZI3W6J4TEV2T8R6B9,14.595554538625837
viciousness,3BQU611VFPK51P54WT8KMIREV9W99D,0.0
viciousness,3DI28L7YXAE47GTQ0R9DZQA6OUME1H,32.87303950722728
viciousness,3E7TUJ2EGCMH4FIL89DM8EA4MT7D9S,12.951233519355895
viciousness,3EFVCAY5L39UTWZ3DDTJBGA678RJ8U,17.70767196326532
viciousness,3ERET4BTVM9PILOV0QZ9CR5U6399K8,26.259501920581837
viciousness,3F0BG9B9MPNGO7PJP82G73TZ9STY7F,23.33323318488381
viciousness,3F1567XTNW5BTOMQDVJ68DH35919Q0,60.89172020531805
viciousness,3FK0YFF9PZG1V3VA2VIC6I58DTYVVV,12.20047582250978
viciousness,3FQ5JJ512LOA7NSP10IEUS0EBSNKNF,8.84761836930538
viciousness,3G5F9DBFOPXWD20QX618RHEZ5DKHVM,64.10275825246333
viciousness,3G5F9DBFOPXWD20QX618RHEZ5ENVH5,28.566184371101716
viciousness,3GGAI1SQEVYM67V1XMMGTUY61T5MC5,0.0
viciousness,3IAEQB9FMEKSGBVT1KNEMYIFKVXDWP,0.0
viciousness,3IAS3U3I0FGDPYZ2947131EQD2MB2S,36.67756113213849
viciousness,3IX2EGZR7BJ0B1EZCMZJ2X5BX0DJR4,25.44893933770621
viciousness,3IX2EGZR7BJ0B1EZCMZJ2X5BX0DRJC,44.6530357528808
viciousness,3K4J6M3CXETYLI2H25SUAUOL547AGI,0.0
viciousness,3KGTPGBS6XLSLX889VOW8R6E2OWU2X,16.311633052001927
viciousness,3LYA37P8IQN86E3SYAD53X0KU3BBKJ,12.951233519355895
viciousness,3M81GAB8A0JUHH1NBFX2ZJCTT94BQC,17.70767196326532
viciousness,3MAOD8E57QAGRNRW0JX3KM8G714NX9,0.0
viciousness,3MRNMEIQW56C5HJUX6GCDN1ZMOQDLT,43.70305975664201
viciousness,3MTMREQS4VIUI4SHHAWCWXA9ZSYWA4,32.43492644316612
viciousness,3N8OEVH1FRQBFZDG07AKGYHSL73OOJ,58.99611517475161
viciousness,3NGI5ARFTT5847IG95POT29A21Q1PR,17.707671963265334
viciousness,3NXNZ5RS1AX1N6HBHWA08M080J9972,0.0
viciousness,3O6CYIULED1EXD6FNFD3WYM36VQWUG,30.91557727977038
viciousness,3OE22WJIGIO9DGATB6EX494HIUAQU7,26.453263550877097
viciousness,3OXV7EAXLEQW44EQHD4YBVXQ5FB63D,0.0
viciousness,3PIWWX1FJJ6JDDVM4HQA06JKNJJJJC,32.339396216101086
viciousness,3PMBY0YE2737ZNC78DIBO8SM1U09CV,12.951233519355904
viciousness,3PPTZCWALQKQZF43HTD5L1JWKCPQZW,54.69842807451227
viciousness,3PW9OPU9PQKCC0HA77ECXP1HRR0217,0.0
viciousness,3PW9OPU9PQKCC0HA77ECXP1HRRZ125,11.081583138023118
viciousness,3R9WASFE2ZGT8QEU3D2B92FIDAFZFA,0.0
viciousness,3SBEHTYCWN3DDR6F8Z6DYSJ8N84YIA,0.0
viciousness,3SPJ0334213982QLQHRDATY80NTYJM,49.116751363556496
viciousness,3T111IHZ5EQB5P1QQA86D3R81V1R9H,15.273417950327902
viciousness,3TR2532VIPU7PIGFKYWLR2EF1CWJ61,0.0
viciousness,3TVSS0C0E10ZX0RQNANTR201NHJWTP,44.20587723729181
viciousness,3TXD01ZLD4H2OBNVD97K163CM2QU4R,50.30094277423353
viciousness,3U4J9857OEBKBZW8FGOWZSVYOJC7BA,24.660082032027763
viciousness,3URFVVM165IIR8BKY2XAV2GLNXUZU9,0.0
viciousness,3V5Q80FXIXR8M3VPUBSVLIGEPA823R,0.0
viciousness,3VHHR074H3HWO8IK6TDQDVR30DNL78,35.64812143304828
viciousness,3VHHR074H3HWO8IK6TDQDVR30DQL7B,25.331691319333068
viciousness,3VJ40NV2QINRSRIOWOWJA8NFKFLTOB,0.0
viciousness,3VP0C6EFSGWXQQM0NV9D7U6W57W6MZ,0.0
viciousness,3W2LOLRXLBFVMLKHU7ZV3C5OCPERKC,42.491079331062835
viciousness,3WAKVUDHUWGZ7Y5EF75R4INMD4J7UR,18.987207674067594
viciousness,3WJEQKOXA821H3CEKM7R37KF3FS1AD,42.491079331062835
viciousness,3WQ3B2KGE8G60DH6Q07NYI4LLXD1B8,0.0
viciousness,3WZ36BJEV3G79XTFSJRX4ONGDG3BTQ,32.07308037188892
viciousness,3X65QVEQI0N20PDGXAL1THJH1OGLC3,60.925407871040306
viciousness,3X66WABAJWIY1X3WTQDKNMAFZUH3GH,9.423140263173245
viciousness,3XM0HYN6NKZ7O8CSLTK30MS4RAUPEY,49.08374739021772
viciousness,3XM0HYN6NKZ7O8CSLTK30MS4RAVEPO,44.518810943558606
viciousness,3YJ6NA41JBGFZOYKZUVUX25WWIPJPC,10.296277189473365
viciousness,3YMU66OBIN8DV5AV8B2MRGBPIZZGH1,10.188049479946656
viciousness,3Z2R0DQ0JHEBW1BMJV9R49KBG02E20,16.311633052001927
viciousness,3Z3ZLGNNSIUPEMXAWMIWH0EH5HR3QD,12.951233519355895
viciousness,3ZGVPD4G6TH3RVWVYX70Q6UJ4JNZTI,33.65855925590318
viciousness,3ZSANO2JCF7W7ESG8L83D9IFQVEFSK,27.03128942534081
viciousness,3ZSY5X72NXBECC5WSZROATMXWUNROV,40.92387676780742
viciousness,3ZV9H2YQQD7UYJTW8VH29PW3TI73WG,17.794857932247027
revolt,304SM51WA346UXG03JM7UJRUBXPBS1,51.73734204560174
revolt,30LB5CDZNCA2BMZ40VJQ6VSE78S0Z9,36.386366507850184
revolt,31EUONYN2V365JMD1JWYBQB0H00OVL,30.598088805715086
revolt,31IBVUNM9SZCZ69K2GD8OW2MPZ8FVP,17.707671963265334
revolt,31LM9EDVOLSFW3M7JFI2TD01W3OJNG,57.533931662620525
revolt,31LVTDXBL7A66R2ZF7BWICI31OGLR4,0.0
revolt,31QNSG6A5RT191Y1C44M8Q5XGDS87D,43.47112366603679
revolt,31QTRG6Q2TD5UDTJLUWX7PKK9MZYPM,0.0
revolt,32Q90QCQ1SL6DHFC81FV4565X0MEKK,33.5991897211617
revolt,32SCWG5HIH43BTJDFB15OY0RAC76PV,17.70767196326532
revolt,33LKR6A5KEK6WZBNQMY8YCA7R491TU,0.0
revolt,33LKR6A5KEK6WZBNQMY8YCA7R4D1TY,12.20047582250978
revolt,33M4IA01QG116LJOTQEKT6DQ8YSRX0,17.34428444349213
revolt,33PPUNGG385QBGJ3U825QRT1GYRRZY,47.155990048165684
revolt,340UGXU9DY11IO6AX587AW3PZMPVU6,0.0
revolt,345LHZDEDXSH6F4RDV21R1B682VU37,0.0
revolt,345LHZDEDXSH6F4RDV21R1B682X3UI,0.0
revolt,3483FV8BEEJ7JMI7DDQTSLSYZ2E627,13.269600154772546
revolt,34QN5IT0TZRNRQYHR5JDTBVA8YG805,33.408154225055156
revolt,34T446B1C0EP3TOU8HZIVXRTYQ5C0L,0.0
revolt,34V1S5K3GS1IJ636YM58280C58Q964,57.46838754135937
revolt,34X6J5FLPTY0Z0ZZZ7AJX7V61ECQJB,16.993229470988904
revolt,34YB12FSQYOZNJB6Z8IZJLJLZLYMGG,25.723697642653118
revolt,351SEKWQS0HWBZ1FXIHRD0GOMTGDMV,17.70767196326532
revolt,352YTHGROVDXJPHBDA0LIREMSUQH4F,37.487445428962204
revolt,35BLDD71I6XI4N0K3S7FROI4144VZV,13.960778319931714
revolt,36AHBNMV1RCW5GQTGL527V3VV3WYD8,20.889874797096628
