word,distances,isMatch
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,64.70875661991752,0
tomato,0.0,1
tomato,16.287217315999122,0
tomato,37.868758021692216,0
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,47.179944982934806,0
tomato,0.0,1
tomato,32.983007982286246,0
tomato,32.983007982286246,0
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,32.983007982286246,0
tomato,0.0,1
tomato,0.0,1
tomato,22.771087638507872,0
tomato,0.0,1
tomato,37.868758021692216,0
tomato,32.983007982286246,0
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,32.983007982286246,0
tomato,35.07543247071385,0
tomato,56.602581402289054,0
tomato,0.0,1
tomato,51.3581640821887,0
tomato,0.0,1
tomato,0.0,1
tomato,22.771087638507872,0
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,100.85911773312806,0
tomato,0.0,1
tomato,29.115802644503688,0
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,32.983007982286246,0
tomato,0.0,1
tomato,22.771087638507872,0
tomato,32.983007982286246,0
tomato,0.0,1
tomato,0.0,1
tomato,32.983007982286246,0
tomato,0.0,1
tomato,19.44782286335925,0
tomato,79.33592918994667,0
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,22.771087638507872,0
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,117.05475926987165,0
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,51.3581640821887,0
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
tomato,0.0,1
fire,0.0,1
fire,32.983007982286246,0
fire,0.0,1
fire,19.140818377576696,0
fire,0.0,1
fire,19.44782286335925,0
fire,57.897337736468145,0
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,19.44782286335925,0
fire,0.0,1
fire,0.0,1
fire,19.140818377576696,0
fire,19.140818377576696,0
fire,19.44782286335925,0
fire,0.0,1
fire,0.0,1
fire,19.44782286335925,0
fire,0.0,1
fire,62.58791795755193,0
fire,22.771087638507872,0
fire,0.0,1
fire,0.0,1
fire,38.58722694978752,0
fire,32.983007982286246,0
fire,93.64810831849445,0
fire,35.07543247071385,0
fire,0.0,1
fire,0.0,1
fire,38.58722694978752,0
fire,0.0,1
fire,32.983007982286246,0
fire,19.44782286335925,0
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,19.140818377576696,0
fire,35.07543247071385,0
fire,0.0,1
fire,64.04019456485645,0
fire,0.0,1
fire,35.07543247071385,0
fire,19.140818377576696,0
fire,0.0,1
fire,36.42816416167562,0
fire,22.771087638507872,0
fire,0.0,1
fire,0.0,1
fire,92.04688550932612,0
fire,0.0,1
fire,0.0,1
fire,19.44782286335925,0
fire,77.94399114466586,0
fire,81.20810036063764,0
fire,19.140818377576696,0
fire,19.140818377576696,0
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,32.983007982286246,0
fire,0.0,1
fire,0.0,1
fire,32.983007982286246,0
fire,22.771087638507872,0
fire,0.0,1
fire,32.983007982286246,0
fire,0.0,1
fire,0.0,1
fire,35.07543247071385,0
fire,32.983007982286246,0
fire,0.0,1
fire,19.44782286335925,0
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,0.0,1
fire,32.983007982286246,0
fire,35.07543247071385,0
fire,0.0,1
fire,0.0,1
fire,19.140818377576696,0
fire,0.0,1
fire,0.0,1
fire,21.59268032862317,0
fire,0.0,1
fire,32.983007982286246,0
fire,22.21752092731297,0
fire,32.983007982286246,0
fire,0.0,1
fire,19.44782286335925,0
spinach,0.0,1
spinach,22.392685405170198,0
spinach,33.726201670671024,0
spinach,0.0,1
spinach,19.523956110361947,0
spinach,33.726201670671024,0
spinach,17.80656534989737,0
spinach,0.0,1
spinach,51.290296893397354,0
spinach,0.0,1
spinach,94.79085866703818,0
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,37.92370810896434,0
spinach,0.0,1
spinach,14.63469313845479,0
spinach,0.0,1
spinach,0.0,1
spinach,28.750676468808265,0
spinach,17.80656534989737,0
spinach,0.0,1
spinach,36.27231504879992,0
spinach,0.0,1
spinach,0.0,1
spinach,79.78554514504323,0
spinach,23.6939194153929,0
spinach,42.92549708232412,0
spinach,15.666175515678107,0
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,51.290296893397354,0
spinach,112.68938804662196,0
spinach,37.92370810896434,0
spinach,14.65044424491044,0
spinach,20.96737177600232,0
spinach,51.290296893397354,0
spinach,0.0,1
spinach,33.846445258302005,0
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,19.523956110361947,0
spinach,17.80656534989737,0
spinach,24.626117196976505,0
spinach,0.0,1
spinach,13.378974757103412,0
spinach,33.726201670671024,0
spinach,0.0,1
spinach,17.80656534989737,0
spinach,0.0,1
spinach,19.523956110361947,0
spinach,0.0,1
spinach,33.726201670671024,0
spinach,0.0,1
spinach,26.107224812140256,0
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,33.726201670671024,0
spinach,0.0,1
spinach,13.378974757103412,0
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,33.726201670671024,0
spinach,14.63469313845479,0
spinach,22.392685405170198,0
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,28.750676468808265,0
spinach,0.0,1
spinach,0.0,1
spinach,19.523956110361947,0
spinach,0.0,1
spinach,56.24149481360775,0
spinach,42.266791313188456,0
spinach,0.0,1
spinach,17.80656534989737,0
spinach,0.0,1
spinach,14.63469313845479,0
spinach,15.430582174287863,0
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,22.392685405170198,0
spinach,0.0,1
spinach,33.846445258302005,0
spinach,23.639032681238913,0
spinach,15.430582174287863,0
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,78.18400825232571,0
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,22.392685405170198,0
spinach,33.726201670671024,0
spinach,0.0,1
spinach,26.107224812140256,0
spinach,40.0301271915711,0
spinach,0.0,1
spinach,42.266791313188456,0
spinach,33.726201670671024,0
spinach,0.0,1
spinach,0.0,1
spinach,14.63469313845479,0
spinach,33.846445258302005,0
spinach,33.726201670671024,0
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,0.0,1
spinach,42.266791313188456,0
spinach,45.33718735906515,0
spinach,0.0,1
spinach,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,33.00993807414271,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,53.362764468504466,0
vegetable,22.392685405170198,0
vegetable,33.726201670671024,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,22.392685405170198,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,114.2202468496956,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,36.96424391969637,0
vegetable,42.33998127763178,0
vegetable,50.941921077992546,0
vegetable,42.266791313188456,0
vegetable,0.0,1
vegetable,90.71369528946472,0
vegetable,0.0,1
vegetable,103.76817211552085,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,33.726201670671024,0
vegetable,0.0,1
vegetable,22.204803373494617,0
vegetable,22.392685405170198,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,23.639032681238913,0
vegetable,108.22412246576484,0
vegetable,33.846445258302005,0
vegetable,28.750676468808265,0
vegetable,0.0,1
vegetable,113.3623727700966,0
vegetable,29.531111089837157,0
vegetable,33.726201670671024,0
vegetable,0.0,1
vegetable,22.392685405170198,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,51.786534534432725,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,33.846445258302005,0
vegetable,94.7669425841394,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,31.587547416792145,0
vegetable,33.846445258302005,0
vegetable,52.17143472499501,0
vegetable,36.96424391969637,0
vegetable,47.817481432740884,0
vegetable,28.750676468808265,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,22.392685405170198,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,22.392685405170198,0
vegetable,0.0,1
vegetable,51.290296893397354,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,30.158754778688063,0
vegetable,0.0,1
vegetable,70.62588856463334,0
vegetable,33.846445258302005,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,23.639032681238913,0
vegetable,28.750676468808265,0
vegetable,67.01872426832252,0
vegetable,0.0,1
vegetable,41.78038196792916,0
vegetable,28.750676468808265,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
vegetable,42.33998127763178,0
vegetable,22.392685405170198,0
vegetable,0.0,1
vegetable,0.0,1
vegetable,0.0,1
apple,0.0,1
apple,0.0,1
apple,18.855116739177735,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,58.78691924290573,0
apple,0.0,1
apple,0.0,1
apple,25.64256721726731,0
apple,88.48036791534764,0
apple,16.486829584739557,0
apple,0.0,1
apple,22.771087638507872,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,32.983007982286246,0
apple,0.0,1
apple,61.60732749377803,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,32.983007982286246,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,107.25311661825323,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,35.07543247071385,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,31.587547416792145,0
apple,0.0,1
apple,32.54823880033507,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,20.96737177600232,0
apple,32.983007982286246,0
apple,0.0,1
apple,112.11738630329855,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,114.1578598919104,0
apple,35.75168850760493,0
apple,0.0,1
apple,0.0,1
apple,35.07543247071385,0
apple,37.868758021692216,0
apple,112.11738630329855,0
apple,0.0,1
apple,32.983007982286246,0
apple,68.84806757931914,0
apple,0.0,1
apple,22.771087638507872,0
apple,0.0,1
apple,37.868758021692216,0
apple,0.0,1
apple,22.392685405170198,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,32.983007982286246,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,78.88567273093197,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,107.43182740656601,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,27.99663409960954,0
apple,0.0,1
apple,0.0,1
apple,0.0,1
apple,0.0,1
daffodil,25.874655945621484,0
daffodil,0.0,1
daffodil,56.13054532135072,0
daffodil,0.0,1
daffodil,102.79673558401171,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,67.31474356073961,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,77.01481303168914,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,62.06570958076057,0
daffodil,43.621280872671285,0
daffodil,54.14535765907055,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,74.08186517610953,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,17.622008100061855,0
daffodil,21.59268032862317,0
daffodil,0.0,1
daffodil,68.23258160730948,0
daffodil,43.621280872671285,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,61.599033683573396,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,108.01328056813789,0
daffodil,0.0,1
daffodil,22.564149826728475,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,43.621280872671285,0
daffodil,100.18056317580182,0
daffodil,43.621280872671285,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,36.420576249398046,0
daffodil,0.0,1
daffodil,96.73447724424655,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,43.621280872671285,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,57.68888847257801,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,17.622008100061855,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,72.5788185760801,0
daffodil,21.59268032862317,0
daffodil,55.462266641701405,0
daffodil,39.78765583829138,0
daffodil,0.0,1
daffodil,43.621280872671285,0
daffodil,68.72353185964357,0
daffodil,21.59268032862317,0
daffodil,56.041833794029266,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,125.59317977963727,0
daffodil,4.9393461691743665,0
daffodil,42.92549708232412,0
daffodil,43.621280872671285,0
daffodil,92.30818501608654,0
daffodil,0.0,1
daffodil,0.0,1
daffodil,0.0,1
daffodil,23.695140379386828,0
daffodil,0.0,1
daffodil,98.94418506298013,0
daffodil,124.0744598354034,0
daffodil,0.0,1
daffodil,70.48342814555079,0
bone,31.489628360692418,0
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,17.3601961120548,0
bone,0.0,1
bone,35.105918895461784,0
bone,18.11676713079523,0
bone,0.0,1
bone,0.0,1
bone,37.89029432170801,0
bone,45.33718735906515,0
bone,0.0,1
bone,0.0,1
bone,35.105918895461784,0
bone,71.13026317734554,0
bone,0.0,1
bone,10.737961758175384,0
bone,0.0,1
bone,0.0,1
bone,86.97932503905989,0
bone,46.482056249845286,0
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,18.137017737052346,0
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,34.79107440194056,0
bone,0.0,1
bone,73.31103695758019,0
bone,0.0,1
bone,25.79699315039084,0
bone,50.92723218792969,0
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,49.13923295722359,0
bone,4.9393461691743665,0
bone,23.695140379386828,0
bone,0.0,1
bone,73.41426545842845,0
bone,0.0,1
bone,0.0,1
bone,10.737961758175384,0
bone,65.33718884017748,0
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,80.48582682318042,0
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,4.9393461691743665,0
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,24.25086697951665,0
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,30.539572885125057,0
bone,0.0,1
bone,0.0,1
bone,10.737961758175384,0
bone,82.76647909776841,0
bone,22.538995491741133,0
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,6.310268837548054,0
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,65.48593820926631,0
bone,66.60428898012715,0
bone,4.093089241636377,0
bone,0.0,1
bone,89.77788510143654,0
bone,0.0,1
bone,3.3929492282044382,0
bone,23.695140379386828,0
bone,36.27451407575441,0
bone,0.0,1
bone,12.178296596011068,0
bone,0.0,1
bone,0.0,1
bone,0.0,1
bone,4.9393461691743665,0
bone,26.50199998711988,0
tree,33.846445258302005,0
tree,0.0,1
tree,66.55360674597321,0
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,53.48655274566852,0
tree,0.0,1
tree,63.468808305767176,0
tree,64.38348395185723,0
tree,50.941921077992546,0
tree,0.0,1
tree,51.290296893397354,0
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,33.726201670671024,0
tree,0.0,1
tree,0.0,1
tree,51.290296893397354,0
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,33.846445258302005,0
tree,22.392685405170198,0
tree,70.89608383683583,0
tree,37.64531580517334,0
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,75.1549079147565,0
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,33.726201670671024,0
tree,0.0,1
tree,0.0,1
tree,19.523956110361947,0
tree,35.911120924397856,0
tree,33.726201670671024,0
tree,0.0,1
tree,0.0,1
tree,38.25273857097368,0
tree,33.726201670671024,0
tree,33.726201670671024,0
tree,0.0,1
tree,42.266791313188456,0
tree,0.0,1
tree,19.523956110361947,0
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,41.54640069447485,0
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,22.392685405170198,0
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,84.03973964117544,0
tree,19.523956110361947,0
tree,0.0,1
tree,0.0,1
tree,33.726201670671024,0
tree,0.0,1
tree,33.726201670671024,0
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,42.33998127763178,0
tree,31.587547416792145,0
tree,0.0,1
tree,33.726201670671024,0
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,42.266791313188456,0
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,0.0,1
tree,45.30646671838301,0
tree,33.726201670671024,0
tree,106.37524745837422,0
tree,0.0,1
tree,72.09098947746082,0
tree,0.0,1
tree,0.0,1
tree,78.44976235085448,0
tree,28.750676468808265,0
tree,50.19178917936935,0
tree,0.0,1
tree,0.0,1
chalk,64.54823572001374,0
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,14.673323953492842,0
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,42.993087995725396,0
chalk,0.0,1
chalk,0.0,1
chalk,10.737961758175384,0
chalk,0.0,1
chalk,26.875358779190005,0
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,7.411733898256669,0
chalk,17.00072033887577,0
chalk,12.812702144345872,0
chalk,7.521715125485116,0
chalk,22.538995491741133,0
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,14.65044424491044,0
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,51.49700523431585,0
chalk,0.0,1
chalk,6.310268837548054,0
chalk,52.018988417440575,0
chalk,0.0,1
chalk,48.865140959515934,0
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,53.672400193439266,0
chalk,0.0,1
chalk,6.310268837548054,0
chalk,4.093089241636377,0
chalk,0.0,1
chalk,48.11015523696965,0
chalk,19.401003267668585,0
chalk,0.0,1
chalk,50.941921077992546,0
chalk,0.0,1
chalk,18.11676713079523,0
chalk,10.737961758175384,0
chalk,28.104674819929166,0
chalk,12.812702144345872,0
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,21.17496577904719,0
chalk,0.0,1
chalk,25.94099974111372,0
chalk,0.0,1
chalk,0.0,1
chalk,4.093089241636377,0
chalk,7.479628219474256,0
chalk,0.0,1
chalk,6.310268837548054,0
chalk,17.955534755467827,0
chalk,0.0,1
chalk,0.0,1
chalk,7.479628219474256,0
chalk,11.184016887944068,0
chalk,0.0,1
chalk,0.0,1
chalk,4.9393461691743665,0
chalk,0.0,1
chalk,0.0,1
chalk,10.737961758175384,0
chalk,7.521715125485116,0
chalk,6.310268837548054,0
chalk,4.9393461691743665,0
chalk,0.0,1
chalk,0.0,1
chalk,0.0,1
chalk,11.184016887944068,0
chalk,45.26859523489334,0
chalk,23.235462737889204,0
chalk,10.737961758175384,0
chalk,77.90547497451887,0
chalk,0.0,1
chalk,3.3929492282044382,0
chalk,7.251179551343732,0
chalk,77.71935520485148,0
chalk,0.0,1
chalk,71.1352134178609,0
chalk,0.0,1
chalk,0.0,1
chalk,4.9393461691743665,0
chalk,45.59540588378523,0
chalk,0.0,1
hell,19.44782286335925,0
hell,37.91095009643243,0
hell,63.03264794132842,0
hell,0.0,1
hell,0.0,1
hell,32.983007982286246,0
hell,28.03404289396614,0
hell,0.0,1
hell,0.0,1
hell,29.115802644503688,0
hell,41.67675425784133,0
hell,0.0,1
hell,0.0,1
hell,7.023097458445912,0
hell,35.07543247071385,0
hell,17.3601961120548,0
hell,0.0,1
hell,94.48718661628138,0
hell,79.12899339301974,0
hell,0.0,1
hell,7.023097458445912,0
hell,0.0,1
hell,0.0,1
hell,35.07543247071385,0
hell,35.07543247071385,0
hell,0.0,1
hell,0.0,1
hell,70.25427071879076,0
hell,0.0,1
hell,0.0,1
hell,71.36176716731619,0
hell,10.673431303453905,0
hell,10.673431303453905,0
hell,22.771087638507872,0
hell,19.44782286335925,0
hell,0.0,1
hell,30.918250199146428,0
hell,21.509967081060974,0
hell,0.0,1
hell,81.72259320403418,0
hell,0.0,1
hell,0.0,1
hell,22.771087638507872,0
hell,56.5429568751457,0
hell,59.8004453646742,0
hell,0.0,1
hell,0.0,1
hell,29.115802644503688,0
hell,0.0,1
hell,0.0,1
hell,0.0,1
hell,0.0,1
hell,32.983007982286246,0
hell,0.0,1
hell,35.07543247071385,0
hell,0.0,1
hell,0.0,1
hell,0.0,1
