word1,word2,JSdivergence
sun,urge,0.6613010838723121
sun,communication,0.6625386649129701
sun,beauty,0.8325983117275074
sun,pride,0.6848578097725717
sun,verb,0.709553652701375
sun,thistle,0.8612181376733308
sun,memory,0.7889933169869575
sun,stomach,0.702194092596602
sun,mysterious,0.8779475215875499
sun,regret,0.8476279545007868
sun,equality,0.818926510029456
sun,reality,0.7122731249151384
sun,appearance,0.7154394978033662
sun,modesty,0.8341427204069658
sun,humiliation,0.7449660636370607
sun,diner,0.668693201211664
sun,admiration,0.7413759183091736
sun,hairdryer,0.8343786678091224
sun,magic,0.7643222933157185
sun,discretion,0.8510679494031106
sun,notion,0.8022765777019585
sun,sanity,0.7619114511515737
sun,theory,0.8096232576985573
sun,pheasant,0.7221193734624743
sun,imagination,0.7336495310807327
sun,reassurance,0.7949834394133223
sun,opinion,0.6975911416107188
sun,justice,0.7633690192818745
sun,thoughtlessness,0.8161146561254679
sun,gist,0.8078266566572727
sun,elegance,0.8393752187344656
sun,book,0.8340606104086685
sun,wisdom,0.7872900961512427
sun,gossip,0.759341101818364
sun,ego,0.7078055984827607
sun,weariness,0.8406307524076521
sun,obviousness,0.6516103865768959
sun,purse,0.8093212277750544
sun,diversity,0.7724110724001649
sun,mansion,0.7559779246263922
sun,magazine,0.756501643659033
sun,noun,0.7944040859395806
sun,misconception,0.8134323532040774
sun,peculiarity,0.7275668805630948
sun,tendency,0.7782592625516735
sun,obligation,0.7934280030529222
sun,randomness,0.7119444723677
sun,oddity,0.7579971485035613
sun,complexity,0.8331626597032182
sun,responsibility,0.7750493737678572
sun,absurdity,0.757315279926264
tomato,lemon,0.9596280067161034
tomato,sun,0.9103371554366342
tomato,tomato,0.0
tomato,fire,0.20124054869029928
tomato,apple,0.18271734477041118
tomato,spinach,0.9678989951948889
tomato,vegetable,0.9670931542782676
tomato,tree,0.9700806657535803
tomato,daffodil,0.9188095719509133
tomato,bone,0.9518977123898804
tomato,rose,0.2978960204935396
tomato,hell,0.25085914090888944
tomato,chalk,0.9387019118337443
tomato,bus,0.8521722744837645
tomato,lobster,0.15174698867347708
tomato,love,0.2631556299107277
tomato,skin,0.9584536137034698
tomato,jeans,0.9207178698399001
tomato,panther,0.9385735809292685
tomato,inflamation,0.17490810143717428
tomato,road,0.9475336693922569
tomato,hate,0.3314995224045757
tomato,cornflour,0.9340776886842342
tomato,flesh,0.6889472470360587
tomato,cigar,0.9150368829173863
tomato,ocean,0.9304878304881437
tomato,elephant,0.9376518153570739
tomato,romance,0.3622435737441449
tomato,toilet,0.9359166078575012
tomato,moose,0.9497748577308593
tomato,cockroach,0.8189270601242631
tomato,bread,0.933603497252309
tomato,toast,0.881417806759863
tomato,pain,0.2905571956817625
tomato,weapon,0.6849817801986411
tomato,mirror,0.9185265260644961
tomato,grape,0.902103442802707
tomato,hill,0.9313868335084834
tomato,crab,0.24694941802791504
tomato,flag,0.39583506742666347
tomato,belt,0.8880184508354447
tomato,fork,0.8418687208912521
tomato,revolt,0.27165668482894584
tomato,berry,0.4402745300781564
tomato,cow,0.9300562976290905
tomato,passion,0.365463866455249
tomato,kangaroo,0.8693787362254073
tomato,trouble,0.3114005939077562
tomato,viciousness,0.3447684171805841
tomato,window,0.9173391457124216
tomato,wilderness,0.9346379205790837
tomato,rock,0.8655323879976857
tomato,suit,0.9489576633536627
tomato,democracy,0.6718535992181385
tomato,hammer,0.9529759100405364
tomato,needle,0.8128682752139538
tomato,iron,0.8131999533868848
tomato,cabinet,0.9404338121214655
tomato,energy,0.6227432219555398
tomato,fear,0.482009022173524
tomato,prune,0.787785097700051
tomato,sadness,0.828305918848278
tomato,happiness,0.7802420226785891
tomato,tortoise,0.9453155646963967
tomato,clarity,0.8537170754426678
tomato,jealousy,0.4807880430969883
tomato,staple,0.8066053521411527
tomato,joy,0.7297461175364007
tomato,computer,0.9265740015449726
tomato,dread,0.7594903283867614
tomato,otter,0.9228804484451025
tomato,stethoscope,0.8986008076892833
tomato,heaven,0.8367598834813317
tomato,badger,0.8012239214140697
tomato,tarantula,0.9259326149371179
tomato,chair,0.8563755438846958
tomato,tripod,0.9143345161698274
tomato,glamour,0.6918440928572034
tomato,embarrassment,0.3705849188850886
tomato,defiance,0.3758674923241423
tomato,success,0.6994892649912803
tomato,razor,0.7711607593462014
tomato,ache,0.39203584885770915
tomato,butterfly,0.7310254922177708
tomato,vagueness,0.8730547812481328
tomato,microscope,0.9026127350923313
tomato,suffering,0.5626301094898272
tomato,earphones,0.9164979719365105
tomato,robin,0.37490333824593747
tomato,unicorn,0.8844876987423087
tomato,shoes,0.8644868681347617
tomato,necklace,0.9064397943990663
tomato,leg,0.8352755877169842
tomato,speed,0.41771592162520743
tomato,train,0.7404307076881569
tomato,barley,0.8703062925931224
tomato,toe,0.856678167898721
tomato,canyon,0.7903635764295902
tomato,ferret,0.9134654913025364
tomato,desire,0.38932240264574963
tomato,glee,0.7681949655397191
tomato,freedom,0.5436304293168702
tomato,disgust,0.6987092157662607
tomato,warehouse,0.84321289698349
tomato,fame,0.5995327276382949
tomato,excitement,0.5781646311624666
tomato,corpse,0.8160880408735889
tomato,horn,0.751174570415237
tomato,insect,0.9132130660277464
tomato,chest,0.8510261351486844
tomato,hawk,0.8097166981910228
tomato,surprise,0.6405895427052363
tomato,shyness,0.8241191866537462
tomato,positivity,0.8104717366141863
tomato,dream,0.8795877429486427
tomato,despair,0.7946906977889397
tomato,shampoo,0.8769343989530709
tomato,harp,0.8556759281358435
tomato,chaos,0.4772706079952415
tomato,temptation,0.3991891509509121
tomato,muscle,0.5424341715628315
tomato,shirt,0.7881524135825122
tomato,building,0.7569082079802231
tomato,windmill,0.88540442625973
tomato,adoration,0.6494377808349144
tomato,anxiety,0.41907926156075853
tomato,gloom,0.90111266561551
tomato,optimism,0.8239760055647096
tomato,divinity,0.8546711681532912
tomato,boat,0.9007111392678914
tomato,heroism,0.6001921770576938
tomato,relief,0.846719887390617
tomato,discomfort,0.4925291410093388
tomato,bunkbed,0.8601090350660469
tomato,craziness,0.49094908554801264
tomato,bracelet,0.8383479266334788
tomato,fish,0.8422278732438621
tomato,tie,0.7239210094870104
tomato,loyal,0.7373863081092903
tomato,friendliness,0.8133121131514671
tomato,noblity,0.7879323587336957
tomato,blessing,0.8320012815618354
tomato,faith,0.7899476710154039
tomato,drums,0.779609689355143
tomato,playfulness,0.7982158397012777
tomato,seat,0.8924434176089914
tomato,insanity,0.6171403946221476
tomato,couch,0.9139512598991655
tomato,urge,0.46527269021303663
tomato,communication,0.8220982160662501
tomato,beauty,0.7424424202480299
tomato,pride,0.6534894228083757
tomato,verb,0.7040697675491273
tomato,thistle,0.8809971144778326
tomato,memory,0.8361182388454675
tomato,stomach,0.6696630570356402
tomato,mysterious,0.8195375352031393
tomato,regret,0.5660226842468608
tomato,equality,0.8364318912510289
tomato,reality,0.7702601518280895
tomato,appearance,0.8504392630342581
tomato,modesty,0.8727325581186375
tomato,humiliation,0.5512054596404979
tomato,diner,0.5983061022709852
tomato,admiration,0.6039979764838075
tomato,hairdryer,0.7637309169399944
tomato,magic,0.7566453581518056
tomato,discretion,0.8061790874912376
tomato,notion,0.824292475600048
tomato,sanity,0.8047718334113888
tomato,theory,0.8987837011076714
tomato,pheasant,0.8447835357334834
tomato,imagination,0.8573316337489081
tomato,reassurance,0.7738950165297704
tomato,opinion,0.7860101967761853
tomato,justice,0.6894642210072871
tomato,thoughtlessness,0.8547821716417079
tomato,gist,0.8945541585319724
tomato,elegance,0.8386020289996737
tomato,book,0.8489273141998857
tomato,wisdom,0.8815417456949379
tomato,gossip,0.710953025483979
tomato,ego,0.570178411600855
tomato,weariness,0.8044647857922856
tomato,obviousness,0.7583926611606746
tomato,purse,0.7440480747174756
tomato,diversity,0.8218624680672384
tomato,mansion,0.8365291923491402
tomato,magazine,0.7098536257741555
tomato,noun,0.8215324535528846
tomato,misconception,0.6955255446242417
tomato,peculiarity,0.8540875090186785
tomato,tendency,0.8304930713866046
tomato,obligation,0.7498199032083248
tomato,randomness,0.7728131005280545
tomato,oddity,0.8527789078323565
tomato,complexity,0.72027097644575
tomato,responsibility,0.7470486423617018
tomato,absurdity,0.7637086224316749
fire,lemon,0.850773046330046
fire,sun,0.6545046742554333
fire,tomato,0.20124054869029928
fire,fire,0.0
fire,apple,0.3554859722833956
fire,spinach,0.9468476124637686
fire,vegetable,0.9092606336153797
fire,tree,0.9543407486856272
fire,daffodil,0.7790844462042269
fire,bone,0.940742476467924
fire,rose,0.49921349887662747
fire,hell,0.33693707680590645
fire,chalk,0.9645358596707061
fire,bus,0.7161035722641969
fire,lobster,0.22391206831720617
fire,love,0.4229110257221129
fire,skin,0.9065725936824608
fire,jeans,0.9570257775587441
fire,panther,0.8781367292611937
fire,inflamation,0.2850361805394528
fire,road,0.9457649684083438
fire,hate,0.4596405993966968
fire,cornflour,0.7786292907363808
fire,flesh,0.7485016405884508
fire,cigar,0.884717744253762
fire,ocean,0.9675741917899014
fire,elephant,0.9594054891222141
fire,romance,0.5172965902379445
fire,toilet,0.9514613956856744
fire,moose,0.9186602372415673
fire,cockroach,0.7676685118192421
fire,bread,0.845585443526107
fire,toast,0.8111997738915376
fire,pain,0.4089825699361975
fire,weapon,0.7145312134503818
fire,mirror,0.9180270406165458
fire,grape,0.9330239187813698
fire,hill,0.9082475271535425
fire,crab,0.3122002961778005
fire,flag,0.5010418096609653
fire,belt,0.8610720650578285
fire,fork,0.876069578686123
fire,revolt,0.3874848911004988
fire,berry,0.5883258577122641
fire,cow,0.9118312849884644
fire,passion,0.4767562349815786
fire,kangaroo,0.7162066428205844
fire,trouble,0.4086865981011315
fire,viciousness,0.45332494021041037
fire,window,0.9284251513398651
fire,wilderness,0.8870952029533329
fire,rock,0.8746425537821507
fire,suit,0.9492824286209733
fire,democracy,0.7466629083457047
fire,hammer,0.9286643249633613
fire,needle,0.8336518277352573
fire,iron,0.82054059777473
fire,cabinet,0.8770156442632666
fire,energy,0.5014701338322504
fire,fear,0.5224567140982238
fire,prune,0.7988327450701593
fire,sadness,0.8656587299446582
fire,happiness,0.7455830380719997
fire,tortoise,0.9312524122407306
fire,clarity,0.865595097079795
fire,jealousy,0.5707127048960435
fire,staple,0.8286917461917283
fire,joy,0.6557480567719741
fire,computer,0.9512588269538509
fire,dread,0.780236028146166
fire,otter,0.8984082665234652
fire,stethoscope,0.9139444245424068
fire,heaven,0.8733719592031923
fire,badger,0.7887026966878303
fire,tarantula,0.8956196980169504
fire,chair,0.8168765137115498
fire,tripod,0.9049603583653084
fire,glamour,0.6938815632459213
fire,embarrassment,0.4749877361647936
fire,defiance,0.3923707966747679
fire,success,0.6440935762766616
fire,razor,0.7727949382892747
fire,ache,0.42787807893344865
fire,butterfly,0.5584820974111119
fire,vagueness,0.8956413679059397
fire,microscope,0.9202995752566608
fire,suffering,0.5989638834297129
fire,earphones,0.8956046520911203
fire,robin,0.42509747049406615
fire,unicorn,0.8739165733521617
fire,shoes,0.865033407278144
fire,necklace,0.8142219398175293
fire,leg,0.8042909716929515
fire,speed,0.45400229205607945
fire,train,0.7234903508194768
fire,barley,0.8217880276917917
fire,toe,0.8353210464742472
fire,canyon,0.6464123009552853
fire,ferret,0.8632582333745312
fire,desire,0.4957423289910994
fire,glee,0.6674307038534888
fire,freedom,0.5883014531300075
fire,disgust,0.7129046463507834
fire,warehouse,0.7983239861916878
fire,fame,0.5309292600485557
fire,excitement,0.5225489009008968
fire,corpse,0.7953837804025372
fire,horn,0.6387630813693915
fire,insect,0.8545414168089364
fire,chest,0.779661005906144
fire,hawk,0.757677651005474
fire,surprise,0.5835476574184069
fire,shyness,0.8379318855535358
fire,positivity,0.7256013136348518
fire,dream,0.8859378620536564
fire,despair,0.8223893183564215
fire,shampoo,0.8734932815773799
fire,harp,0.7439673677610784
fire,chaos,0.4754753592539218
fire,temptation,0.47082735481860544
fire,muscle,0.5218821075685947
fire,shirt,0.7864491206755977
fire,building,0.7512960241127832
fire,windmill,0.8208762027008476
fire,adoration,0.7158248595402474
fire,anxiety,0.421467030270252
fire,gloom,0.9090788119647715
fire,optimism,0.7416718488541043
fire,divinity,0.8249687823675511
fire,boat,0.9094132794842447
fire,heroism,0.5942754391393963
fire,relief,0.8017407287149674
fire,discomfort,0.5298932726966216
fire,bunkbed,0.8218941639848347
fire,craziness,0.4655949692044008
fire,bracelet,0.7400865629535912
fire,fish,0.735031446865217
fire,tie,0.7440550962058416
fire,loyal,0.7389812531119402
fire,friendliness,0.7660890089374022
fire,noblity,0.7715405782281604
fire,blessing,0.7663478851543661
fire,faith,0.749556690766984
fire,drums,0.7151756357540755
fire,playfulness,0.7311487578534926
fire,seat,0.8823708373095472
fire,insanity,0.5945438458179919
fire,couch,0.8932533717777139
fire,urge,0.4170699140842875
fire,communication,0.7834968764057814
fire,beauty,0.7892428170121268
fire,pride,0.6457973811034619
fire,verb,0.6711149741350242
fire,thistle,0.873988597361237
fire,memory,0.8334242430149615
fire,stomach,0.6427168615718496
fire,mysterious,0.8382697040505317
fire,regret,0.613311013108216
fire,equality,0.8470268260545522
fire,reality,0.780520311442652
fire,appearance,0.8320461476635569
fire,modesty,0.9240524185250736
fire,humiliation,0.5837850337756698
fire,diner,0.5166272289073688
fire,admiration,0.6561158234455325
fire,hairdryer,0.8172800785987671
fire,magic,0.7775744578355732
fire,discretion,0.8112955282125615
fire,notion,0.8554633223637846
fire,sanity,0.8043684132748294
fire,theory,0.8876568184005351
fire,pheasant,0.7781127766577287
fire,imagination,0.8434583001750462
fire,reassurance,0.7827425856780216
fire,opinion,0.7491832303852656
fire,justice,0.6804754517889784
fire,thoughtlessness,0.8562185889376223
fire,gist,0.875732898072618
fire,elegance,0.8373378900777895
fire,book,0.8581826096943246
fire,wisdom,0.8370863989623998
fire,gossip,0.6703956838029459
fire,ego,0.5635229384750002
fire,weariness,0.8186315542576215
fire,obviousness,0.697684013339891
fire,purse,0.7392092328154802
fire,diversity,0.8061036854576921
fire,mansion,0.8095351978245449
fire,magazine,0.7110398940500631
fire,noun,0.8161240633624378
fire,misconception,0.709307491352592
fire,peculiarity,0.8353217545816933
fire,tendency,0.7981663769144567
fire,obligation,0.707775069472765
fire,randomness,0.7320822871935059
fire,oddity,0.8043220868648822
fire,complexity,0.7349297674015258
fire,responsibility,0.728779761790282
fire,absurdity,0.7194581016996207
apple,lemon,0.873165147969209
apple,sun,0.9032366541029808
apple,tomato,0.18271734477041118
apple,fire,0.3554859722833956
apple,apple,0.0
apple,spinach,0.7359961453749024
apple,vegetable,0.6556456607957888
apple,tree,0.6928123564174627
apple,daffodil,0.8080403828817966
apple,bone,0.9299587805144564
apple,rose,0.27516209912489165
apple,hell,0.34049394920753184
apple,chalk,0.9184606937873836
apple,bus,0.8068499627587988
apple,lobster,0.22062560638966683
apple,love,0.21861809760333148
apple,skin,0.8985718534491132
apple,jeans,0.9028050827052658
apple,panther,0.9207485013355304
apple,inflamation,0.21793109599271515
apple,road,0.9150329535735537
apple,hate,0.3692251174584227
apple,cornflour,0.8809850865559139
apple,flesh,0.630201047570238
apple,cigar,0.8985511467576649
apple,ocean,0.8819519080215739
apple,elephant,0.9294370597241965
apple,romance,0.33111338420925535
apple,toilet,0.889832738988941
apple,moose,0.876768922174028
apple,cockroach,0.8069722967913193
apple,bread,0.905918257322256
apple,toast,0.8580146505160811
apple,pain,0.3232952086297316
apple,weapon,0.6639714594598211
apple,mirror,0.8588606633624749
apple,grape,0.753485165657147
apple,hill,0.6611747705668736
apple,crab,0.2912679530364114
apple,flag,0.3673935566550707
apple,belt,0.8305071004419206
apple,fork,0.8079497552600139
apple,revolt,0.296840482306282
apple,berry,0.46653180532855687
apple,cow,0.8616317582364192
apple,passion,0.3187815400875088
apple,kangaroo,0.8224511824728361
apple,trouble,0.2961376543174426
apple,viciousness,0.34057389639137814
apple,window,0.8409745162994913
apple,wilderness,0.6892867359786166
apple,rock,0.8350441690578789
apple,suit,0.900253927933262
apple,democracy,0.5776350813486321
apple,hammer,0.924486239820044
apple,needle,0.7813763151040836
apple,iron,0.7833478091542094
apple,cabinet,0.872991703083508
apple,energy,0.43072732728310525
apple,fear,0.4782747736750306
apple,prune,0.7205936224461367
apple,sadness,0.8168420891148013
apple,happiness,0.6506445725024868
apple,tortoise,0.7108257272369777
apple,clarity,0.7979760227162414
apple,jealousy,0.3022314089161486
apple,staple,0.7728143893659039
apple,joy,0.5898435546526715
apple,computer,0.8718642169440052
apple,dread,0.7372694634621828
apple,otter,0.8679571369027741
apple,stethoscope,0.8744314729814602
apple,heaven,0.7263368626176059
