word1,word2,JSdivergence
lemon,lemon,0.0
lemon,sun,1.1134040140983508
lemon,tomato,14.275250631482827
lemon,fire,9.511275743326632
lemon,apple,10.404570418963065
lemon,spinach,13.834678524494613
lemon,vegetable,5.502661598401407
lemon,tree,10.296354083638288
lemon,daffodil,0.6431055083397847
lemon,bone,5.728173220056451
lemon,rose,13.713338345995734
lemon,hell,13.954188425517131
lemon,chalk,10.76006172911485
lemon,bus,0.830555744999983
lemon,lobster,6.136586976623711
lemon,love,10.751154490698578
lemon,skin,3.665124121878905
lemon,jeans,13.535977793397494
lemon,panther,6.71881153092367
lemon,inflamation,14.011588648039059
lemon,road,10.554013348031809
lemon,hate,13.838599413501887
lemon,cornflour,1.260967898116883
lemon,flesh,7.886190468931693
lemon,cigar,6.963825748764152
lemon,ocean,13.454294510465628
lemon,elephant,14.21489823994077
lemon,romance,13.709815169333321
lemon,toilet,10.251786900041743
lemon,moose,13.283159401220898
lemon,cockroach,10.79143964760485
lemon,bread,3.600655071285098
lemon,toast,4.725998578038202
lemon,pain,7.200297400055509
lemon,weapon,11.223737107379018
lemon,mirror,6.281800579181934
lemon,grape,10.600708393448826
lemon,hill,6.660824229106069
lemon,crab,5.591542512565606
lemon,flag,9.80369189678214
lemon,belt,6.462519663833993
lemon,fork,9.120189602558996
lemon,revolt,10.568746233384068
lemon,berry,13.871213500722417
lemon,cow,9.507281755513432
lemon,passion,7.034869818331428
lemon,kangaroo,4.662283259935741
lemon,trouble,6.89157774304692
lemon,viciousness,9.778812782868936
lemon,window,5.433157253820727
lemon,wilderness,5.566656102201571
lemon,rock,13.603394032357343
lemon,suit,10.057899582516253
lemon,democracy,6.1883247099808365
lemon,hammer,13.599359091259142
lemon,needle,5.0804401620523745
lemon,iron,10.125914055458336
lemon,cabinet,6.337459468367451
lemon,energy,2.208938820112264
lemon,fear,9.447630521563873
lemon,prune,10.214616864227095
lemon,sadness,13.797557296846051
lemon,happiness,1.6751698800624566
lemon,tortoise,13.081756883668099
lemon,clarity,5.144943604175565
lemon,jealousy,13.448790288605199
lemon,staple,9.082907028945527
lemon,joy,2.0714161659436368
lemon,computer,13.773290304247688
lemon,dread,10.21116089654568
lemon,otter,13.956182543267285
lemon,stethoscope,6.154384597556099
lemon,heaven,3.861759184293457
lemon,badger,13.255596767508816
lemon,tarantula,9.124782640508894
lemon,chair,10.283507533164569
lemon,tripod,6.018034000443421
lemon,glamour,4.421446235807882
lemon,embarrassment,9.958849487024379
lemon,defiance,5.483652116668214
lemon,success,3.9894128625759997
lemon,razor,6.287342104967017
lemon,ache,10.515092242368112
lemon,butterfly,2.1826570952229147
lemon,vagueness,6.003937044725359
lemon,microscope,6.8791116955492635
lemon,suffering,10.348544332081376
lemon,earphones,5.0423936313563775
lemon,robin,10.181390834890605
lemon,unicorn,4.598641642724139
lemon,shoes,10.51823631476074
lemon,necklace,2.9005288707962196
lemon,leg,3.5993968550422926
lemon,speed,3.6303414815982697
lemon,train,9.93126341820325
lemon,barley,4.014016516687866
lemon,toe,7.718558582201233
lemon,canyon,5.466401201174988
lemon,ferret,6.378296914904668
lemon,desire,6.625756180282474
lemon,glee,1.9997646410714873
lemon,freedom,5.27463896666012
lemon,disgust,6.5368777111152445
lemon,warehouse,5.74228552416942
lemon,fame,2.3000827016291567
lemon,excitement,2.5050355037037484
lemon,corpse,9.805187724449027
lemon,horn,2.2180810752720896
lemon,insect,5.095765466420797
lemon,chest,3.5312120513570697
lemon,hawk,4.819757145581786
lemon,surprise,2.4687335191611828
lemon,shyness,4.660925719584909
lemon,positivity,2.0851093036380863
lemon,dream,5.759383107348383
lemon,despair,13.323432295711042
lemon,shampoo,4.400569322562877
lemon,harp,2.6100546070840687
lemon,chaos,6.473672404670958
lemon,temptation,9.023709208741685
lemon,muscle,4.245441093884359
lemon,shirt,10.33852344735989
lemon,building,10.101880026846198
lemon,windmill,3.5530639102760437
lemon,adoration,8.257477608305763
lemon,anxiety,4.205829458930349
lemon,gloom,5.945070142865454
lemon,optimism,2.951279150614729
lemon,divinity,2.690196297839755
lemon,boat,8.591512559297405
lemon,heroism,3.9419522455645453
lemon,relief,4.3943245527503
lemon,discomfort,4.649103723366715
lemon,bunkbed,9.470061026440248
lemon,craziness,4.381402812545034
lemon,bracelet,2.4081127495741534
lemon,fish,5.047977257299473
lemon,tie,5.960160689628606
lemon,loyal,4.317106407085872
lemon,friendliness,2.6308999913604634
lemon,noblity,5.070415177733896
lemon,blessing,3.280005546807793
lemon,faith,2.8806765307388837
lemon,drums,5.602956833834963
lemon,playfulness,3.8079091875944693
lemon,seat,8.369321042978076
lemon,insanity,4.584786447915247
lemon,couch,9.22419718521106
lemon,urge,4.358374869141532
lemon,communication,3.8570245029336805
